"key" "Exped" "Date" "mean_lat" "mean_long" "mean_maxsize" "std_maxsize" "cv_maxsize" "median_maxsize" "string_number" "mean_meansize" "std_meansize" "cv_meansize" "median_meansize" "mean_mediansize" "std_mediansize" "cv_mediansize" "median_mediansize" "excess_mass" "modes_p_value" "unimode" "first_mode" "second_mode" "betaslope" "betaslope_ci_inf" "betaslope_ci_sup"
"Ascension Gov 2017__2017-01-21" "Ascension Gov 2017" "2017-01-21" -7.99405020491803 -14.3517218032787 132.529050989896 16.1383327034003 0.121772038529354 132.529050989896 2 16.1398095470337 6.04326529244079 0.374432255525063 16.1398095470337 6.7439985510763 4.71719161201414 0.699465098678188 6.7439985510763 0.0954606861001832 0 3.03226931033747 3.02897799485331 129.215842320947 -0.823615937396228 -0.864655937396227 -0.781375937396227
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Ascension Gov 2017__2017-01-25" "Ascension Gov 2017" "2017-01-25" -8.42147142857143 -12.9210052380952 62.7345066479104 88.7132452196401 1.4141060472115 62.7345066479104 2 8.14700543119805 11.5198016955443 1.41399214629593 8.14700543119805 0.0639406065792431 0.0887902999449793 1.38863712271699 0.0639406065792431 0.0623813560569565 0.96 0.41960555140902 NA NA -1.56371071831785 -1.75588071831785 -1.40263071831785
"Ascension Gov 2017__2017-01-26" "Ascension Gov 2017" "2017-01-26" -9.74744824104235 -12.5467993485342 179.713118294126 104.583133016652 0.581944902015925 179.713118294126 2 24.8315680607246 5.76524580376709 0.232174053191825 24.8315680607246 16.5058505444739 3.2293082942783 0.195646282242599 16.5058505444739 0.129811502671926 0 17.7914678055756 9.85658634990118 253.662389436885 -0.806859297887622 -0.841969297887622 -0.770669297887622
"Ascension Gov 2017__2017-01-27" "Ascension Gov 2017" "2017-01-27" -10.8725625 -13.0767735714286 112.97507173719 39.9000479133753 0.353175681146663 112.97507173719 2 13.9487477491271 1.82182657506685 0.13060861145624 13.9487477491271 0.112287167001992 0.150562942716382 1.34087399955251 0.112287167001992 0.105793264983311 0.416 1.02607123630223 NA NA -1.18989773264372 -1.31925773264372 -1.07196773264372
"Ascension Gov 2017__2017-01-28" "Ascension Gov 2017" "2017-01-28" -9.6424872 -15.238823 166.794961821524 NA NA 166.794961821524 1 9.99732367944555 NA NA 9.99732367944555 0.00269158528741432 NA NA 0.00269158528741432 0.073419007149054 0.556 0.129288936398353 NA NA -1.39588211328266 -1.52716211328266 -1.28099211328266
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Ascension Gov 2017__2017-02-06" "Ascension Gov 2017" "2017-02-06" -7.46282325581395 -14.4069939534884 0.0713417062894813 NA NA 0.0713417062894813 1 0.00379526596366276 NA NA 0.00379526596366276 0.00157722451223828 NA NA 0.00157722451223828 0.255685654180866 0 0.00219028577524889 0.00215380288492559 0.0713434832874511 -2.39899733122776 -2.87679733122776 -1.99402733122776
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Ascension Gov 2017__2017-02-14" "Ascension Gov 2017" "2017-02-14" -8.96085392857143 -13.6164907142857 90.7692669081183 NA NA 90.7692669081183 1 14.5675886524123 NA NA 14.5675886524123 0.00951620246897248 NA NA 0.00951620246897248 0.129995949958719 0.132 0.395247937011192 NA NA -1.16084222791459 -1.28861222791459 -1.04249222791459
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Ascension Gov 2017__2017-05-21" "Ascension Gov 2017" "2017-05-21" -8.43671782608696 -16.8748343478261 67.7614577963087 NA NA 67.7614577963087 1 11.2355243823176 NA NA 11.2355243823176 0.0404478131904181 NA NA 0.0404478131904181 0.127888980174474 0.322 0.428660358445377 NA NA -1.14799087244369 -1.29453087244369 -1.01185087244369
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Ascension Gov 2017__2017-05-27" "Ascension Gov 2017" "2017-05-27" -9.73928619318182 -12.8285086079545 134.970936803722 143.01058380606 1.05956576425063 96.107530809244 3 17.3919272292118 11.6609459690886 0.67048037951209 16.5670916743468 3.39789641804125 5.54768455292217 1.63268206866653 0.389184666634644 0.241474080460381 0 11.2926129428301 10.7019823931169 217.740697801308 -0.766329692573769 -0.800639692573769 -0.730839692573769
"Ascension Gov 2017__2017-05-28" "Ascension Gov 2017" "2017-05-28" -9.73564407114625 -12.8107924901186 99.4460233283887 53.268142428026 0.535648793638786 103.817136115459 3 27.7580894281137 15.2896208352498 0.550816758294767 27.982683313629 24.7965045935335 18.7264969645995 0.75520712582543 18.8036895192036 0.112291832237405 0 12.5431421056015 10.928056112277 150.320906285684 -0.72983698438621 -0.77385698438621 -0.68386698438621
"Ascension Gov 2017__2017-05-29" "Ascension Gov 2017" "2017-05-29" -9.7546982278481 -12.1172306329114 120.978527757599 40.029449434036 0.330880613080711 132.00538848591 3 37.3892098449523 3.3681596678374 0.0900837349011834 38.297988865179 24.0295003507518 20.5597026691868 0.855602587198345 33.3272082137403 0.178075100825714 0 28.8483186512315 31.7069764627606 109.494183971997 -0.639645664309859 -0.731185664309859 -0.539235664309859
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Ascension Gov 2017__2017-06-04" "Ascension Gov 2017" "2017-06-04" -9.76093634146341 -12.0610584552846 75.7512564346615 9.66535562112374 0.127593337405043 72.2709368478414 3 20.4769572881704 6.91969925307034 0.337926145749588 17.3022406170736 12.1124481217609 12.0614444617396 0.995789153480077 6.04364077761283 0.138211382113819 0 6.13030705772939 3.44236216100402 64.4087271715203 -0.672076651103374 -0.743936651103374 -0.595226651103374
"Ascension Gov 2018__2018-01-19" "Ascension Gov 2018" "2018-01-19" -5.94929310344828 -12.3444055172414 32.5949970727965 45.9163980349691 1.40869465128103 32.5949970727965 2 3.76600015947545 5.17833804432703 1.37502332051104 3.76600015947545 0.0677181409673045 0.0503482408557314 0.743497091570195 0.0677181409673045 0.167769771645693 0.004 0.123172862230767 0.081926604145556 60.8035693153927 -1.51822030739376 -1.75900030739376 -1.31280030739376
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Ascension Gov 2018__2018-01-22" "Ascension Gov 2018" "2018-01-22" -9.75815848484848 -12.0899406060606 160.112778777181 NA NA 160.112778777181 1 24.3425398627183 NA NA 24.3425398627183 16.4834577708729 NA NA 16.4834577708729 0.085770487024353 0.14 16.6205131782562 NA NA -0.744240677869461 -0.84194067786946 -0.639910677869461
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Ascension Gov 2018__2018-01-25" "Ascension Gov 2018" "2018-01-25" -9.74248471544715 -12.8161443902439 257.826986375809 NA NA 257.826986375809 1 20.1844241369619 NA NA 20.1844241369619 13.9427443132197 NA NA 13.9427443132197 0.0685425509242696 0.058 16.6288941404689 NA NA -0.789888792327967 -0.849798792327967 -0.727058792327967
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Ascension Gov 2018__2018-01-30" "Ascension Gov 2018" "2018-01-30" -7.89357793103448 -16.029 106.216328892875 53.7528353898983 0.50606941465762 106.216328892875 2 17.2230491604567 0.231116345118228 0.0134190144245109 17.2230491604567 0.0266289066334418 0.016496547206328 0.619497729794542 0.0266289066334418 0.132645183302407 0.096 0.824448138639511 NA NA -1.11902879266768 -1.23471879266768 -1.00990879266768
"Ascension Gov 2018__2018-01-31" "Ascension Gov 2018" "2018-01-31" -8.43856219512195 -17.0669324390244 0.545137322745234 NA NA 0.545137322745234 1 0.188929339613199 NA NA 0.188929339613199 0.225177123551328 NA NA 0.225177123551328 0.27500172280149 0 0.239626888462758 0.00391321461575372 0.250864442338993 -0.776130178058755 -0.959160178058755 -0.584400178058755
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Ascension Gov 2018__2018-02-02" "Ascension Gov 2018" "2018-02-02" -6.84950744186047 -15.215111627907 41.0709395376817 38.3766577622914 0.934399314802176 41.0709395376817 2 37.0741019068888 44.0290397463619 1.18759558510521 37.0741019068888 37.7857967048057 43.0225513108774 1.1385905568429 37.7857967048057 0.259065766033757 0 5.94566306963836 6.17868615840479 68.2084245615932 -1.90150948826658 -2.17225948826658 -1.64976948826658
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Ascension Gov 2018__2018-02-04" "Ascension Gov 2018" "2018-02-04" -5.5138905 -13.41108335 608.516146910291 660.441337521589 1.08533083448146 608.516146910291 2 83.1695317227962 85.2517659267832 1.02503602173603 83.1695317227962 0.140553616405096 0.142340216890001 1.01271116695963 0.140553616405096 0.178403446235912 0.048 17.3053878937147 4.51643566389424 1075.54172910987 -1.10333213893362 -1.22382213893362 -0.991122138933615
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Ascension PS 2017__2017-05-30" "Ascension PS 2017" "2017-05-30" -9.78967109375 -12.0862834375 38.3355087892823 64.4829609159959 1.68206873868396 2.22001023134071 3 14.6733260841722 24.4397802385324 1.66559238841527 1.13115595593117 13.6883371824858 22.9943661002047 1.67985094125428 0.82694096789162 0.145883877564224 0.002 7.7947736634873 6.70955209501207 71.5721179981331 -0.625621798724443 -0.727091798724443 -0.512501798724443
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Ascension PS 2017__2017-06-02" "Ascension PS 2017" "2017-06-02" -9.74689471698113 -12.8185847169811 373.902348254939 NA NA 373.902348254939 1 33.3193170021024 NA NA 33.3193170021024 19.0102071083356 NA NA 19.0102071083356 0.0960495555926408 0.13 22.1114037193293 NA NA -0.806718443688694 -0.890338443688694 -0.716878443688694
"Ascension PS 2017__2017-06-03" "Ascension PS 2017" "2017-06-03" -9.74935013513513 -12.8173785135135 247.398886213262 102.424846417988 0.414006901913439 247.398886213262 2 59.3406814043794 38.2770105973353 0.645038272083449 59.3406814043794 51.3764622573664 48.0106122242279 0.934486535560243 51.3764622573664 0.0945931973740537 0.018 20.258890592756 11.9195395218 319.822585317013 -0.763972200660338 -0.841312200660338 -0.681022200660337
"Azores 2018__2018-06-03" "Azores 2018" "2018-06-03" 38.5014596710526 -28.2017794736842 0.348216386569817 0.418079405981765 1.20063105042284 0.348216386569817 2 0.0151311774143026 0.00940053902926477 0.621269500176437 0.0151311774143026 0.0115892955229619 0.0145787187654548 1.25794693357934 0.0115892955229619 0.17393005000258 0 0.00556910454619519 0.00543968898938541 0.516209906690716 -2.15124689787914 -2.23633689787914 -2.06979689787914
"Azores 2018__2018-06-04" "Azores 2018" "2018-06-04" 38.5272333333333 -28.2921244444444 0.839995502069599 NA NA 0.839995502069599 1 0.519238109087696 NA NA 0.519238109087696 0.522370033639872 NA NA 0.522370033639872 0.138925779875429 0.018 0.509495237078482 0.51938769777743 0.793405511528769 -4.72001352077574 -5.22001352077574 -4.22001352077574
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Azores 2018__2018-06-07" "Azores 2018" "2018-06-07" 39.3615805607477 -31.118731635514 0.734388403406269 0.960344341723858 1.30767906637625 0.734388403406269 2 0.018013062541214 0.00573298718469005 0.318268321756666 0.018013062541214 0.0145071957426771 0.0083899915288985 0.578333102945384 0.0145071957426771 0.230202676619413 0 0.00764436185844586 0.00759670421079556 1.41343085781632 -1.67206053742698 -1.77518053742698 -1.57550053742698
"Azores 2018__2018-06-08" "Azores 2018" "2018-06-08" 39.3338076793722 -31.2173567040359 29.3468752332062 40.8609617331719 1.39234454804706 29.3468752332062 2 0.0599694487786158 0.0704817794152309 1.17529476843155 0.0599694487786158 0.00939777321040554 0.000384218328614198 0.040883975385656 0.00939777321040554 0.233399465408503 0 0.0137112123811249 0.0138462033691518 58.2397032069236 -1.44458166625763 -1.47743166625763 -1.41277166625763
"Azores 2018__2018-06-09" "Azores 2018" "2018-06-09" 39.3146089010989 -31.3121101648352 0.0528850951093711 NA NA 0.0528850951093711 1 0.0087800778115677 NA NA 0.0087800778115677 0.0103641677137106 NA NA 0.0103641677137106 0.324621763719699 0 0.00833731914222894 0.009909639634595 0.0528848397338084 -1.13102681726016 -1.21031681726016 -1.05210681726016
"Azores 2018__2018-06-10" "Azores 2018" "2018-06-10" 39.668138 -31.073144 102.538138496725 144.947309329544 1.41359411682877 102.538138496725 2 20.5140998839266 28.9924841662487 1.41329545679775 20.5140998839266 0.00757125341256006 0.00823261297627829 1.08735139714398 0.00757125341256006 0.194978357494352 0.012 0.0161778046016821 0.0114017504200774 205.029962519277 -1.50873599262632 -1.77262599262632 -1.30214599262632
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Azores 2018__2018-06-12" "Azores 2018" "2018-06-12" 39.6298643478261 -31.1151152173913 0.0201809686069126 0.0239415187192616 1.18634140836337 0.0201809686069126 2 0.0039923575281585 0.00104736537570423 0.262342580371888 0.0039923575281585 0.00338964395152071 0.000194999661396682 0.057528066128951 0.00338964395152071 0.150333341153985 0.092 0.00320068137337704 NA NA -1.59093096493818 -2.05543096493818 -1.16941096493818
"Azores 2018__2018-06-13" "Azores 2018" "2018-06-13" 39.7219034782609 -31.0507252173913 64.514284665244 49.9409974434574 0.774107590320415 64.514284665244 2 8.22400558617258 2.13970017424962 0.260177373644687 8.22400558617258 0.01529158136868 0.00883162100400282 0.577547919412155 0.01529158136868 0.113600857611486 0.586 1.42827735788333 NA NA -1.23153759495917 -1.38847759495917 -1.09206759495917
"Azores 2018__2018-06-14" "Azores 2018" "2018-06-14" 39.5170879775281 -31.0655719550562 124.308348809645 NA NA 124.308348809645 1 0.371004003130493 NA NA 0.371004003130493 0.00580320153891561 NA NA 0.00580320153891561 0.161749724661027 0 0.0386683658181681 0.00880398625616508 124.311408708679 -1.68008622325286 -1.74591622325286 -1.61796622325286
"Azores 2018__2018-06-16" "Azores 2018" "2018-06-16" 39.375675255102 -31.8883512244898 43.8985382348914 73.0846974787026 1.66485492267744 2.05896888918958 3 6.74804813754007 11.2825588537588 1.67197367650548 0.459254409992245 0.00595386840076616 0.00321848722792597 0.540570770343497 0.00729435999990656 0.142619085603977 0 0.0416432699107645 0.0178109254447882 128.28752047449 -1.45165279080811 -1.48639279080811 -1.41815279080811
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Azores 2018__2018-06-19" "Azores 2018" "2018-06-19" 38.9897933692793 -29.9069231378222 192.210408850552 NA NA 192.210408850552 1 0.0594067884192081 NA NA 0.0594067884192081 0.00698743595990542 NA NA 0.00698743595990542 0.0716131506551888 0 0.00840135144127885 0.0118326534913109 192.207973606218 -1.5313660427427 -1.5489960427427 -1.5140560427427
"Azores 2018__2018-06-20" "Azores 2018" "2018-06-20" 38.0507710909091 -29.3035414545455 83.7554032864645 25.4645572076054 0.304034799050638 83.7554032864645 2 6.79097376754426 5.89810583813904 0.868521369693334 6.79097376754426 0.125642104502154 0.169521939087926 1.34924466411672 0.125642104502154 0.0668900295195615 0.74 0.244037649611677 NA NA -1.26466283058952 -1.36775283058952 -1.17020283058952
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Bremer 2017__2017-02-27" "Bremer 2017" "2017-02-27" -34.7608913043478 119.52302173913 76.6092671092893 107.755029506186 1.40655345720074 76.6092671092893 2 7.05310066612234 9.79378201357224 1.38857822639822 7.05310066612234 0.0650731596818245 0.0897537196910908 1.3792740375593 0.0650731596818245 0.151327821994975 0.002 0.0686333358241029 0.0517693911384214 134.538952929138 -1.456674253986 -1.609724253986 -1.325154253986
"Bremer 2017__2017-02-28" "Bremer 2017" "2017-02-28" -34.7240571428571 119.575142857143 165.608476095526 18.1088588826273 0.109347415721535 165.608476095526 2 34.4458643810596 23.3196812831781 0.676995096572482 34.4458643810596 0.184118003633611 0.258594417813402 1.40450370257107 0.184118003633611 0.257142431832994 0 0.398948416345519 0.208125747464514 163.190312396583 -1.13313612135877 -1.23867612135877 -1.03374612135877
"Bremer 2017__2017-03-01" "Bremer 2017" "2017-03-01" -34.6405344827586 119.809603448276 77.3706448946502 106.678278716039 1.37879526351751 77.3706448946502 2 17.8442301797937 24.4866345196871 1.37224381623451 17.8442301797937 0.955829849746461 0.83480868306969 0.873386286577184 0.955829849746461 0.137357531893223 0 0.659925108512667 0.657562669694084 152.800619665054 -0.99030534160158 -1.06662534160158 -0.91372534160158
"Bremer 2017__2017-03-02" "Bremer 2017" "2017-03-02" -34.6378468468468 119.87754954955 152.80357918007 0 0 152.80357918007 2 3.85437894328033 2.00301432201751 0.519672391192759 3.85437894328033 0.177899401046634 0.249970672261261 1.40512374291656 0.177899401046634 0.203815526099144 0 0.43866222331819 0.407586207411768 152.803158008777 -1.12701776170337 -1.18555776170337 -1.07031776170337
"Bremer 2017__2017-03-03" "Bremer 2017" "2017-03-03" -34.6162068965517 119.958344827586 191.702084037758 102.786285648881 0.53617719475932 191.702084037758 2 30.8891675077593 32.2507240026731 1.04407876950947 30.8891675077593 1.1647809310427 1.21845296763966 1.04607908248371 1.1647809310427 0.161421638519832 0.016 2.2378586049785 1.4449318368809 263.885493644893 -1.03493962222311 -1.13842962222311 -0.933319622223107
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Bremer 2017__2017-03-05" "Bremer 2017" "2017-03-05" -34.8184705882353 119.413101604278 57.3102982932453 80.5309141679238 1.4051735301719 57.3102982932453 2 0.485885171982373 0.247854974908454 0.510110184876039 0.485885171982373 0.160893566219833 0.17285754804039 1.07435960369112 0.160893566219833 0.215924482897889 0 0.040119263904046 0.0475524212019138 114.252634754501 -1.28882739827113 -1.34576739827113 -1.23470739827113
"Bremer 2017__2017-03-06" "Bremer 2017" "2017-03-06" -34.6157766213333 119.935064355556 199.731912092585 114.142177387541 0.571476917192035 199.731912092585 2 37.4411552202772 48.0130626341865 1.28236060964764 37.4411552202772 0.0733464335606969 0.018196167102988 0.248085233591215 0.0733464335606969 0.0856808571084092 0.468 0.870982956551416 NA NA -1.12223805535591 -1.21056805535591 -1.03828805535591
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Bremer 2017__2017-03-08" "Bremer 2017" "2017-03-08" -34.78346 119.363305142857 47.163224551254 63.9609159766944 1.35616079233908 47.163224551254 2 15.5729588460035 21.5313731185964 1.38261285678039 15.5729588460035 0.147717317120464 0.206503637093008 1.39796498554468 0.147717317120464 0.101165222428822 0.366 0.329161215212437 NA NA -1.05037548738652 -1.15534548738652 -0.947635487386521
