"key" "Exped" "Date" "mean_lat" "mean_long" "mean_maxsize" "std_maxsize" "cv_maxsize" "median_maxsize" "BRUVS_number" "mean_meansize" "std_meansize" "cv_meansize" "median_meansize" "mean_mediansize" "std_mediansize" "cv_mediansize" "median_mediansize" "excess_mass" "modes_p_value" "unimode" "first_mode" "second_mode" "betaslope" "betaslope_ci_inf" "betaslope_ci_sup"
"Abrolhos_2010__2010-05-30" "Abrolhos_2010" "2010-05-30" -28.8381892872664 113.9171348392 8.90624749541347 10.1718649121634 1.14210445166741 2.45938314047533 9 0.0790964299945674 0.0470916852269958 0.595370552504458 0.0626971229211572 0.0790964299945674 0.0470916852269958 0.595370552504458 0.0626971229211572 0.14539148703486 0 0.140279290211893 0.112000362724411 25.789987684235 -1.16469339724327 -1.19257339724327 -1.13716339724327
"Abrolhos_2010__2010-05-31" "Abrolhos_2010" "2010-05-31" -28.8169591680912 113.956828433048 6.33114347376065 4.48503062584687 0.708407674606495 4.59833459938931 27 0.259182743095008 0.365550686734249 1.41039747619405 0.126780044872958 0.259182743095008 0.365550686734249 1.41039747619405 0.126780044872958 0.0403213949712164 0 0.316605410686811 0.212534136515325 16.4089387839916 -1.05763539238198 -1.07798539238198 -1.03735539238198
"Albany_2007__2007-11-06" "Albany_2007" "2007-11-06" -35.0183651285355 118.151875861996 3.33767578650263 3.03218704327775 0.908472613049998 3.29701618525064 18 0.175275202125269 0.100924717759679 0.57580716801883 0.147122560062239 0.175275202125269 0.100924717759679 0.57580716801883 0.147122560062239 0.073444991559923 0 0.235589329044497 0.192604719845778 12.0325601010484 -0.996180949243342 -1.02744094924334 -0.964910949243342
"Albany_2007__2007-11-08" "Albany_2007" "2007-11-08" -34.964552559462 118.256584473197 4.68286045645779 5.17006899485618 1.10404079791157 3.15443395434708 32 0.237595988944515 0.317883054142444 1.33791422807511 0.154985795520306 0.237595988944515 0.317883054142444 1.33791422807511 0.154985795520306 0.0628769289875449 0 0.246037767236841 0.232483969455651 15.4899933030897 -1.00706588025422 -1.03007588025422 -0.984065880254218
"Albany_2007__2007-11-09" "Albany_2007" "2007-11-09" -35.002594591404 118.219852390483 5.88522316559108 7.82476976741057 1.32956211637978 3.50670106855066 36 0.55539887304753 1.48452015045169 2.67289010203779 0.231039869970248 0.55539887304753 1.48452015045169 2.67289010203779 0.231039869970248 0.0432268995031054 0 0.388474049869862 0.348296709595777 20.3106730761339 -1.0839981856512 -1.1067481856512 -1.0613781856512
"Albany_2007__2007-11-10" "Albany_2007" "2007-11-10" -34.9566825401587 118.207431368631 3.03943761800398 5.43159204696153 1.78703850172404 1.3704877910908 27 0.589160383940846 2.24652458003358 3.81309511173639 0.086769408143213 0.589160383940846 2.24652458003358 3.81309511173639 0.086769408143213 0.143723744234641 0 0.156557945552342 0.146008741335297 20.157077614425 -1.25557405898439 -1.28476405898438 -1.22681405898439
"Albany_2007__2007-11-11" "Albany_2007" "2007-11-11" -35.0512178601874 118.169123504402 5.30494458374687 5.2741986864991 0.994204294359271 4.18528074147965 20 0.428741886138667 0.264726861759786 0.61745042954391 0.339853701811277 0.428741886138667 0.264726861759786 0.61745042954391 0.339853701811277 0.0826050973239348 0 0.576371459919919 0.410459292669734 24.1318112311797 -0.987189584719365 -1.01906958471937 -0.955269584719365
"Ashmore_2017__2017-07-14" "Ashmore_2017" "2017-07-14" -12.2367649850566 122.995170469434 16.0096643393123 18.0614294106691 1.12815790686621 12.6648216812799 18 0.0761295362992762 0.0763484950110577 1.00287613352747 0.0525022083942039 0.0761295362992762 0.0763484950110577 1.00287613352747 0.0525022083942039 0.0417051232904088 0 0.334225777122789 0.209462606350222 60.545948241337 -1.19699791082018 -1.21595791082018 -1.17828791082018
"Ashmore_2017__2017-07-15" "Ashmore_2017" "2017-07-15" -12.2233152524622 122.987075309457 24.1561461551083 22.7567617494482 0.942069219292077 15.0879311547187 17 0.174738236916737 0.285336735863896 1.63293816452926 0.0829486501834346 0.174738236916737 0.285336735863896 1.63293816452926 0.0829486501834346 0.0375935234873519 0 0.425315005285608 0.41528891464187 57.8451514341519 -1.16634775659236 -1.18196775659236 -1.15087775659236
"Ashmore_2017__2017-07-16" "Ashmore_2017" "2017-07-16" -12.196782204427 123.130387629843 13.4590610478946 19.2939631388771 1.43352965487108 9.20726297409649 16 0.41444430142449 1.22500000066444 2.95576509667036 0.0384307348380324 0.41444430142449 1.22500000066444 2.95576509667036 0.0384307348380324 0.0676004900016582 0 0.362043239917277 0.257407439873843 84.0774602695476 -1.18632749376003 -1.20554749376003 -1.16736749376003
"Ashmore_2017__2017-07-17" "Ashmore_2017" "2017-07-17" -12.2481730169373 123.151594887454 11.3026929402654 16.8415645193189 1.49004884130944 7.19912206904454 15 0.133527508857839 0.181201819476636 1.3570373702512 0.0414561467132967 0.133527508857839 0.181201819476636 1.3570373702512 0.0414561467132967 0.0900584353372317 0 0.384126728753046 0.278758483268934 67.2966205991863 -1.15124973218319 -1.17120973218319 -1.13150973218319
"Ashmore_2017__2017-07-18" "Ashmore_2017" "2017-07-18" -12.237932702527 123.004609270403 16.2133772991981 26.8413853671546 1.65550858848404 5.77120295538347 19 0.626996421363751 1.94513792488575 3.10231104773288 0.0271002420548699 0.626996421363751 1.94513792488575 3.10231104773288 0.0271002420548699 0.0359585808726484 0 0.328595570351567 0.267959250846538 115.75708297813 -1.25676622261017 -1.27928622261017 -1.23469622261017
"Ashmore_2017__2017-07-19" "Ashmore_2017" "2017-07-19" -12.2264385382745 123.012835813072 28.3849264247618 40.4850604860935 1.42628731462119 12.6527127387813 19 1.68429461394918 4.87137989064379 2.89223740923912 0.193909675826072 1.68429461394918 4.87137989064379 2.89223740923912 0.193909675826072 0.0693912356557235 0 0.763548517037265 0.538440564099126 165.535515930727 -1.17702190417895 -1.19997190417895 -1.15446190417895
"Ashmore_2017__2017-07-20" "Ashmore_2017" "2017-07-20" -12.2613256283775 122.952440597504 23.4344114112182 15.7524497852659 0.67219310563632 19.5800898150666 10 0.0893457696057617 0.0820675021517814 0.918538197319295 0.0506761514413368 0.0893457696057617 0.0820675021517814 0.918538197319295 0.0506761514413368 0.108585134815425 0 0.339385064914786 0.27011557489242 45.7303833474289 -1.15703197343416 -1.17608197343416 -1.13818197343416
"Ashmore_2017__2017-07-21" "Ashmore_2017" "2017-07-21" -12.2928846948112 123.021680117806 34.3207109822769 23.6470549928869 0.689002480312782 40.0659540130726 11 0.0976988545853736 0.118022638409232 1.20802479118216 0.0298805287409326 0.0976988545853736 0.118022638409232 1.20802479118216 0.0298805287409326 0.0900571625962976 0 0.338387220709457 0.336206963147408 44.6657290669041 -1.18178119559093 -1.20191119559093 -1.16192119559093
"Ashmore_2018__2018-10-02" "Ashmore_2018" "2018-10-02" -12.197541949487 123.026156353591 23.1823927566415 25.3702269940494 1.09437482404749 11.6615233378115 18 0.148421834572315 0.0934862624082045 0.629868662367568 0.156234962762627 0.148421834572315 0.0934862624082045 0.629868662367568 0.156234962762627 0.0726562074486575 0 0.455750004553728 0.323640794971594 76.1507119984879 -1.11480186606785 -1.12751186606785 -1.10217186606785
"Ashmore_2018__2018-10-03" "Ashmore_2018" "2018-10-03" -12.2282792592593 122.959555925926 26.7007388192611 36.5949302849418 1.37055871497246 10.3323498199884 17 0.113628131179573 0.144227840415078 1.26929695065694 0.0531074379197927 0.113628131179573 0.144227840415078 1.26929695065694 0.0531074379197927 0.0548060113643651 0 1.00359049638152 0.444539381462178 159.726873767417 -1.14473147480527 -1.15791147480527 -1.13166147480527
"Ashmore_2018__2018-10-04" "Ashmore_2018" "2018-10-04" -12.2784567318757 123.005162370541 19.2192540550319 24.3685101762224 1.26792174693389 10.1982214462789 19 0.18330974493467 0.195865044178588 1.06849226290938 0.078736388673434 0.18330974493467 0.195865044178588 1.06849226290938 0.078736388673434 0.0926352128883707 0 0.437087266593387 0.343208845054056 106.171100614393 -1.15065540554477 -1.16140540554477 -1.13996540554477
"Ashmore_2018__2018-10-05" "Ashmore_2018" "2018-10-05" -12.2936021110242 123.099981548084 24.3875469583015 57.4602417333551 2.35613043950678 7.44240851641463 20 0.142891746387145 0.281123371403799 1.96738705006891 0.0361369688783449 0.142891746387145 0.281123371403799 1.96738705006891 0.0361369688783449 0.0617670054730257 0 0.496178686591747 0.396429131593464 257.492082826421 -1.20160577657603 -1.21938577657603 -1.18409577657603
"Ashmore_2018__2018-10-06" "Ashmore_2018" "2018-10-06" -12.2010113313512 123.129589857945 15.9137755418376 15.8168531055114 0.993909525990773 10.1982214462789 19 0.119509595047695 0.136477477499373 1.1419792481508 0.0875522139624458 0.119509595047695 0.136477477499373 1.1419792481508 0.0875522139624458 0.0548407361795601 0 0.303676068131939 0.281658271378159 61.1612014428338 -1.17626491037247 -1.18858491037247 -1.16404491037247
"Ashmore_2018__2018-10-07" "Ashmore_2018" "2018-10-07" -12.21916351414 123.007165044043 52.15101483913 166.923531230482 3.20077244412961 10.1982214462789 19 0.111562752141098 0.199804947411677 1.7909646685569 0.0359759733079772 0.111562752141098 0.199804947411677 1.7909646685569 0.0359759733079772 0.05793413977156 0 0.384284011184036 0.339648580978263 738.059799370273 -1.24314660170914 -1.25692660170914 -1.22957660170914
"Barrow_2008__2008-10-21" "Barrow_2008" "2008-10-21" -20.7997503251338 115.479531601441 21.2616098267496 45.5257867248552 2.14122011907012 2.19923589734175 23 0.181831359988652 0.113329547930604 0.623267339240478 0.135414921955969 0.181831359988652 0.113329547930604 0.623267339240478 0.135414921955969 0.0807002970665335 0 0.344973988211095 0.324994684220634 191.998555742164 -1.09308023679154 -1.10747023679154 -1.07877023679154
"Barrow_2008__2008-10-22" "Barrow_2008" "2008-10-22" -20.8788875509299 115.491334812136 14.6596650853063 30.3313448935059 2.0690339593029 2.24163971803533 30 0.190228243506943 0.371283682859271 1.95178000918523 0.134311335945357 0.190228243506943 0.371283682859271 1.95178000918523 0.134311335945357 0.207879332902564 0 0.25548699147916 0.240477917342304 90.3535335006029 -1.14364495762529 -1.15821495762529 -1.12919495762529
"Barrow_2008__2008-10-23" "Barrow_2008" "2008-10-23" -20.8895031290941 115.569418211198 10.6872750009673 18.0909434529709 1.69275549205326 4.2732422283762 25 0.0525531350616905 0.0971842983422925 1.849257864982 0.0239869631323971 0.0525531350616905 0.0971842983422925 1.849257864982 0.0239869631323971 0.192985133725507 0 0.171377178580087 0.135124032639986 88.245108423223 -1.44373157907367 -1.46237157907367 -1.42543157907367
"Barrow_2008__2008-10-24" "Barrow_2008" "2008-10-24" -20.5705749231979 115.543151227886 12.1621293007658 25.7433747342879 2.11668319729729 2.14597838598197 13 0.111262979513359 0.0767247129062155 0.689579887594177 0.122194893241066 0.111262979513359 0.0767247129062155 0.689579887594177 0.122194893241066 0.10438393006347 0 0.282290469776889 0.268178389012149 91.3157392802466 -1.19610171970153 -1.21795171970153 -1.17457171970153
"Barrow_2008__2008-10-25" "Barrow_2008" "2008-10-25" -20.7632993132909 115.490034687572 16.9216081512925 31.1088368749503 1.83840900916821 3.19175120862638 15 0.198357350176968 0.190011060799057 0.957922963931182 0.204251035999059 0.198357350176968 0.190011060799057 0.957922963931182 0.204251035999059 0.174101608359409 0 0.410396094966103 0.372592687156818 91.3138138531386 -1.1779461307915 -1.2071061307915 -1.1492961307915
"Barrow_2008__2008-10-26" "Barrow_2008" "2008-10-26" -20.867922528924 115.507774940711 16.6023249833309 28.7217336481721 1.72998261851936 4.2732422283762 26 0.107472154825052 0.0811737594534054 0.755300380694361 0.0829930093917078 0.107472154825052 0.0811737594534054 0.755300380694361 0.0829930093917078 0.139447922545987 0 0.394374201957682 0.378797929184778 89.7714738600688 -1.1379581188629 -1.1536481188629 -1.1223881188629
"Barrow_2008__2008-10-27" "Barrow_2008" "2008-10-27" -20.8505822251127 115.478425202917 9.45734344266244 19.5951938090974 2.07195539930407 2.33730105008869 27 0.157824639907855 0.183116693377251 1.16025414969527 0.135414921955969 0.157824639907855 0.183116693377251 1.16025414969527 0.135414921955969 0.196411062667193 0 0.299984487268858 0.296022381054748 87.719763057745 -1.11322378481364 -1.12768378481364 -1.09885378481364
"Barrow_2009__2009-03-17" "Barrow_2009" "2009-03-17" -20.6963249771885 115.384186626482 4.56772973512795 6.31016298579333 1.3814659254608 2.55866124553974 25 0.583511335713762 0.906763165588484 1.55397694970109 0.0657482475200023 0.583511335713762 0.906763165588484 1.55397694970109 0.0657482475200023 0.219622746221699 0 0.358600856981379 0.332749692655698 30.3451110371476 -1.25513707239727 -1.28834707239727 -1.22253707239727
"Barrow_2009__2009-03-18" "Barrow_2009" "2009-03-18" -20.8195243383931 115.500851495213 12.0343538755312 16.17273010453 1.34388021756724 4.41778446944866 32 0.139969761051307 0.273844199353896 1.95645257444939 0.0339560049534357 0.139969761051307 0.273844199353896 1.95645257444939 0.0339560049534357 0.14921361520838 0 0.376309434702705 0.348902326030917 77.9012052987241 -1.14728435674596 -1.15879435674596 -1.13584435674596
"Barrow_2009__2009-03-19" "Barrow_2009" "2009-03-19" -20.8260380827273 115.494146309936 14.4877649869956 25.2754516389131 1.74460668444033 5.32307195844675 43 0.177946208833718 0.214102797676801 1.203188306624 0.0657482475200023 0.177946208833718 0.214102797676801 1.203188306624 0.0657482475200023 0.0744763896449216 0 0.492367844124665 0.489092445468124 76.6701178416945 -1.07831155913715 -1.08916155913715 -1.06750155913715
"Barrow_2009__2009-03-20" "Barrow_2009" "2009-03-20" -20.9413877394461 115.524649094551 19.1221147619173 29.2941799457382 1.53195294089957 5.32307195844675 35 0.171557523546425 0.248003199769476 1.4455979233249 0.0657482475200023 0.171557523546425 0.248003199769476 1.4455979233249 0.0657482475200023 0.119174778473337 0 0.480507071716637 0.473145536800502 93.6604336649331 -1.09363573238607 -1.10808573238607 -1.07926573238607
"Barrow_2009__2009-03-21" "Barrow_2009" "2009-03-21" -20.5465490331731 115.565063460144 3.67204819942461 1.75595825466567 0.478195862173275 2.75644516661403 12 0.220853644307052 0.367469590443735 1.66386020749942 0.141133214407374 0.220853644307052 0.367469590443735 1.66386020749942 0.141133214407374 0.165991033219419 0 0.213801670932982 0.13554042979035 5.40999451191405 -0.977507534610707 -1.00301753461071 -0.951967534610707
"Barrow_2009__2009-03-22" "Barrow_2009" "2009-03-22" -20.738278823423 115.487058850298 5.95011916625768 7.02562017208903 1.18075285146058 4.22158410243959 19 0.21562331781034 0.170339458356555 0.789986259771697 0.161542367442645 0.21562331781034 0.170339458356555 0.789986259771697 0.161542367442645 0.112494373311867 0 0.37320569156228 0.345441240392374 31.2991844105304 -1.05028513476184 -1.06747513476184 -1.03313513476184
"Barrow_2009__2009-03-23" "Barrow_2009" "2009-03-23" -20.8670897180035 115.527323861362 17.6407283461844 25.7769588076064 1.46121851103625 13.5891813637468 17 0.179621620724111 0.327067637926756 1.82087009686386 0.0657482475200023 0.179621620724111 0.327067637926756 1.82087009686386 0.0657482475200023 0.117683526490296 0 0.550865429075763 0.548442915418278 73.0135800773142 -1.10619353760501 -1.12384353760501 -1.08867353760501
"Barrow_2009__2009-03-24" "Barrow_2009" "2009-03-24" -20.8636397719066 115.492715508971 20.957931742838 32.4402627410384 1.54787519775773 2.55866124553974 35 0.108517476541184 0.139985807580267 1.28998399190697 0.0657482475200023 0.108517476541184 0.139985807580267 1.28998399190697 0.0657482475200023 0.162040665046943 0 0.378471321331467 0.343279200576447 96.3254704086443 -1.19518575981234 -1.21259575981234 -1.17796575981234
"Barrow_2010__2010-02-23" "Barrow_2010" "2010-02-23" -20.8777311955148 115.521200041645 23.6271039863385 34.4259894895311 1.45705497844495 3.73601959294823 19 0.301956036963099 0.404077030352442 1.33819821725181 0.130340895297191 0.301956036963099 0.404077030352442 1.33819821725181 0.130340895297191 0.152790155221387 0 0.510225778695023 0.472885144240767 86.4238310309232 -1.06929533089587 -1.08738533089587 -1.05129533089587
"Barrow_2010__2010-02-24" "Barrow_2010" "2010-02-24" -20.8509869317869 115.532077355501 7.69870962907857 15.1865886661891 1.97261481441361 2.45416760031733 35 0.131054444710639 0.241180016213366 1.8403039801197 0.0467887735893303 0.131054444710639 0.241180016213366 1.8403039801197 0.0467887735893303 0.136361183340798 0 0.3014248756052 0.25760069507885 86.4224340967577 -1.1497991894866 -1.1654291894866 -1.1343091894866
"Barrow_2010__2010-02-25" "Barrow_2010" "2010-02-25" -20.7511860586514 115.430703524089 13.2558279953621 20.438189410168 1.54182669066911 2.11183940491701 30 0.273557753694035 0.582249771482271 2.1284345393971 0.0358632253436035 0.273557753694035 0.582249771482271 2.1284345393971 0.0358632253436035 0.173762514470878 0 0.403785932639245 0.313830731135351 78.7305515652395 -1.24808171440661 -1.26909171440661 -1.22738171440661
"Barrow_2010__2010-02-26" "Barrow_2010" "2010-02-26" -20.8060787390748 115.475928484431 19.1160970082778 27.9334238566881 1.46125141782824 4.69186659438826 14 0.102909330486712 0.074936004280206 0.728175024808679 0.0754978173364669 0.102909330486712 0.074936004280206 0.728175024808679 0.0754978173364669 0.115917033465163 0 0.328674258597616 0.326651698833739 82.8465673852805 -1.14267847373717 -1.16453847373717 -1.12106847373717
"Barrow_2010__2010-02-27" "Barrow_2010" "2010-02-27" -20.7708209099309 115.44474151206 13.5996747213203 24.2982068492581 1.7866755894658 3.1127121900198 35 0.181984139627066 0.325167235866501 1.78678887365051 0.0669055271619198 0.181984139627066 0.325167235866501 1.78678887365051 0.0669055271619198 0.0999331808125189 0 0.359928535607757 0.33890913791031 66.845078251603 -1.13351478560482 -1.14805478560482 -1.11907478560482
"Barrow_2010__2010-02-28" "Barrow_2010" "2010-02-28" -20.7909016839261 115.482412615203 17.5078107600071 28.2239839081696 1.61207956237689 4.69186659438826 30 0.100270661440476 0.169076151662948 1.6861976298353 0.0467887735893303 0.100270661440476 0.169076151662948 1.6861976298353 0.0467887735893303 0.1641057048344 0 0.273838091892706 0.260636362328398 83.658381879625 -1.18662812651705 -1.20237812651705 -1.17103812651705
"Barrow_2010__2010-03-01" "Barrow_2010" "2010-03-01" -20.8165675551876 115.494265661403 12.7999768130422 26.8742619021869 2.09955551441343 2.11183940491701 10 0.100927788271225 0.0858668365336791 0.850774974905101 0.0812926719484904 0.100927788271225 0.0858668365336791 0.850774974905101 0.0812926719484904 0.145623074406124 0 0.456253874881966 0.422465139094474 86.4208224189174 -1.24792980291052 -1.28944980291052 -1.20757980291051
"BIOT_2012__2012-02-18" "BIOT_2012" "2012-02-18" -5.31868073316283 72.2437975277067 3.73050132918662 2.54809209465444 0.6830428057266 2.60392552117857 9 0.321805550384278 0.855925023684389 2.65975842449672 0.036843988680315 0.321805550384278 0.855925023684389 2.65975842449672 0.036843988680315 0.107411373789199 0 0.121017294236433 0.0599859431032743 8.0774592736521 -1.14557521777781 -1.18601521777781 -1.10572521777781
"BIOT_2012__2012-02-19" "BIOT_2012" "2012-02-19" -5.32753368794326 72.2420443262412 3.39308199195332 1.57831294154951 0.465156145737848 2.60392552117857 4 0.684768774635669 1.27943794508664 1.86842331671354 0.0452408631665984 0.684768774635669 1.27943794508664 1.86842331671354 0.0452408631665984 0.106642248323245 0 0.128650383377404 0.109961945566704 5.75986311576705 -1.0317463760228 -1.1139663760228 -0.950046376022799
"BIOT_2012__2012-02-20" "BIOT_2012" "2012-02-20" -5.31845385920272 72.2297784054283 23.6691917622555 24.3793381912763 1.03000298599774 18.3993566649165 8 0.345300654164801 0.91268091267212 2.64314851901939 0.0229467309336294 0.345300654164801 0.91268091267212 2.64314851901939 0.0229467309336294 0.109163344641597 0 0.285621459703833 0.231794776931348 77.3891231689583 -1.24210462705326 -1.25838462705326 -1.22604462705326
"BIOT_2012__2012-02-21" "BIOT_2012" "2012-02-21" -5.53606281134936 72.2286341780377 37.9881839874574 47.5875158647812 1.25269257094504 11.1723848338511 7 0.117175201430914 0.143191069705887 1.22202537701897 0.0384948804325745 0.117175201430914 0.143191069705887 1.22202537701897 0.0384948804325745 0.204028589993502 0 0.282303288700447 0.269163920401837 129.731904274003 -1.20307901988835 -1.21999901988835 -1.18637901988835
"BIOT_2012__2012-02-22" "BIOT_2012" "2012-02-22" -5.30755297916251 71.9747917681912 9.91249492558726 6.98442600772439 0.704608280776558 8.07757346782556 12 0.0359148002555186 0.0282127431243983 0.785546429986428 0.0384948804325745 0.0359148002555186 0.0282127431243983 0.785546429986428 0.0384948804325745 0.205261146294117 0 0.136415319341763 0.119545464890081 23.463995265877 -1.22894004226809 -1.23980004226809 -1.21816004226809
"BIOT_2012__2012-02-23" "BIOT_2012" "2012-02-23" -5.25272554500061 71.7977388259652 36.0848170484778 42.9265182103814 1.18960055007934 8.07757346782556 18 0.368182287627707 0.730631894808342 1.98442977666305 0.0427273900031175 0.368182287627707 0.730631894808342 1.98442977666305 0.0427273900031175 0.136113353207621 0 0.493308456121625 0.475339340430203 148.435729071975 -1.17941861585927 -1.19163861585927 -1.16730861585927
"BIOT_2012__2012-02-24" "BIOT_2012" "2012-02-24" -5.34655656594182 71.8070465546456 28.9884841057793 29.8843768169377 1.0309051245277 14.0750308579671 12 0.094809248259197 0.209847661147193 2.21336699742092 0.0384948804325745 0.094809248259197 0.209847661147193 2.21336699742092 0.0384948804325745 0.125209387509729 0 0.272886374544782 0.19813815301856 77.3878670371161 -1.19209564281121 -1.20349564281121 -1.18078564281121
"BIOT_2012__2012-02-25" "BIOT_2012" "2012-02-25" -5.43852945326279 71.7787708112875 7.86793934411137 7.10437941514704 0.902952997529677 5.63991246133043 10 0.0300624048909642 0.012242569909976 0.407238541107391 0.0338965225267382 0.0300624048909642 0.012242569909976 0.407238541107391 0.0338965225267382 0.0950549589143138 0 0.252699421092521 0.120929008486452 26.4591616626444 -1.17526440757172 -1.20180440757172 -1.14910440757171
"BIOT_2012__2012-02-26" "BIOT_2012" "2012-02-26" -5.5371954916878 72.2294251338405 9.53724092035439 6.58392034773162 0.69033805507421 8.07757346782556 9 0.0612821613734982 0.0464471146368037 0.757922266378972 0.0384948804325745 0.0612821613734982 0.0464471146368037 0.757922266378972 0.0384948804325745 0.111471560792006 0 0.317170006899591 0.154175082029464 26.7785973425236 -1.10823789133384 -1.12840789133384 -1.08821789133384
"BIOT_2012__2012-02-27" "BIOT_2012" "2012-02-27" -6.11477541029994 71.5093446943973 6.45182970743947 2.81175830558185 0.435807892192143 8.07757346782556 12 0.222933593745351 0.453954071262394 2.03627485492801 0.0184986604283734 0.222933593745351 0.453954071262394 2.03627485492801 0.0184986604283734 0.0458404074702885 0 0.164190423486456 0.122840043422301 8.06893409895874 -1.1769268036886 -1.1998268036886 -1.1542768036886
