ID lat_in lon_in mean_max_size STD CV median_max_size BRUVS_Number
"54" -13.5126770981573 143.719251294181 20.2322347209407 31.373894714362 1.55068854958911 3.610941 19
"55" -13.3833963194028 143.69585579173 19.239116382015 44.2906946721291 2.30211688482391 4.92883552269348 10
"56" -11.5490119798348 142.997596689018 23.2216872901 21.0645426315302 0.907106463383931 18.2336775892646 20
"57" -12.2466990181458 143.274646233221 15.1741087432452 19.7431814981209 1.30110979380648 10.4712628761376 18
"58" -13.6452434289986 143.733365912378 12.7390633861956 21.304037511363 1.6723393914853 6.35915295897363 18
"59" -11.48480684158 143.028095680667 22.243701710765 22.1434178584314 0.99549158437577 17.7578547181471 17
"60" -13.5003977829142 143.739232112808 23.5937496634749 46.0607068246988 1.95224190650817 7.37710674928696 19
"61" -13.5121471206321 143.721419457336 14.4671741484966 19.8193500988402 1.36995310178801 4.1914757559471 19
"62" -13.5386672690385 143.755131048077 6.35323645540252 4.18630311894553 0.658924494363134 5.63036190659001 13
"63" -12.2265391300957 143.271473636364 40.6301211431655 73.7916147294023 1.81618003228166 7.37710674928696 17
"64" -14.0404400610625 143.942474810625 15.2622370251996 15.178175054635 0.994492159280071 11.6038098922145 19
"65" -13.5315775575 143.77034121978 20.7858072942403 28.524030257737 1.37228397501986 7.107205 18
"66" -14.0668947452257 144.014800097127 19.695333597272 22.5350359457117 1.14418148006557 9.87487252635209 19
"67" -12.2468997547834 143.233784160237 16.7056840547522 22.8921347839146 1.37032010834675 8.648005 19
"68" -13.5118346835294 143.716562114706 11.1676073581282 25.7088057564976 2.30208718233506 2.96089005146507 18
"69" -14.4026729864576 144.906878688525 11.1610923285591 21.1269423356772 1.89290991542266 2.99471254085017 19
"70" -13.9103884579638 143.907622782805 14.6527938146413 34.4719504201087 2.35258551073474 3.57107790729963 16
"71" -14.0766640796495 125.68130305258 31.8030632965507 41.1556500647993 1.29407817357213 11.2963337569722 18
"72" -13.930249004837 125.63141888963 12.2517590110522 10.8643744432834 0.886760377304417 9.574786 15
"73" -13.8641954662123 125.818029849075 23.7640241286228 29.4896350162223 1.24093608290454 11.71092 17
"74" -13.8686154842919 125.757095376906 30.7265250481951 37.2316589421705 1.21171069243177 9.574786 15
"75" -13.5780470717347 125.957120251701 27.3140048007742 34.0314515045522 1.24593415549182 5.842646049736 9
"76" -13.8125995825884 125.828271138573 22.395582532412 31.4371040681268 1.403718971035 9.574786 18
"77" -15.5537430249764 123.16299867217 7.64260646051076 3.10094346392579 0.405744228745562 6.41169329382041 15
"78" -13.9367584165772 125.723319827181 25.1440906989274 35.7313372838008 1.42106301284242 9.574786 15
"79" -13.814742740365 125.784826233577 11.5122743727236 6.71851200906676 0.583595542596269 9.20219649984307 13
"80" -16.98229398 122.381413 1.45773677056112 NA NA 1.45773677056112 1
"81" -30.3345445779449 114.953767940536 8.75691455999655 10.4701144164825 1.19563966791594 4.78120216927508 32
"82" -30.289261490567 114.690921261456 5.90751425609465 5.97289745671258 1.01106780242646 3.04021682910628 34
"83" -30.3434570379205 114.818464676902 18.1792333727942 39.52217549049 2.17402872167515 3.222445 31
"84" -30.3413516561361 114.901292408682 7.92523353499885 16.5791222045486 2.09194115622373 2.11554101708581 30
"85" -21.5989240143369 114.720615412186 3.17484786913994 2.39198890070625 0.753418431149659 1.99249798700117 5
"86" -21.5566727311828 115.059094451613 3.84899191420665 3.65044576756489 0.948416065539414 2.44629292813664 30
"87" -21.4252464114833 115.141331020734 6.78638668437241 11.6524533552053 1.71703351093129 3.50471594922555 18
"88" -21.5712160294118 114.732398382353 3.19071190628605 2.40693103248373 0.754355486542618 2.5621236235997 6
"89" -12.513476478222 124.173028749403 26.1788568090594 41.4884565442122 1.58480780298453 8.68615043067688 16
"90" -13.4396232523524 124.026303606413 12.2617287949629 15.8230018209424 1.29043808467224 7.69138136285629 30
"91" -13.4702042815745 124.067622251677 12.2191063500352 20.7971514864826 1.70201902583676 6.321404 32
"92" -13.0690191855236 124.584258116814 10.3112212009091 9.12944264475501 0.88538907922469 7.1609842421014 8
"93" -13.078674093643 124.579961622606 21.4828441992633 23.9852797049607 1.1164852978724 11.0096971235001 16
"94" -12.5170012724731 124.17639136577 42.6012545044715 77.3868579262829 1.81653941477616 15.7359603997786 7
"95" -13.9032124939666 123.906673184855 13.136805714065 8.19174027661187 0.623571700374722 10.5069696404224 24
"96" -12.563054924712 124.005229790756 22.6725601399006 22.5373742380682 0.994037466391171 12.0075927268349 22
"97" -12.8834745629956 124.336471045918 22.2058688472722 26.3521891045541 1.18672182051509 11.2355821361454 8
"98" -12.5709101871691 123.598099040207 11.1468174566864 12.9795428523776 1.16441692014898 7.16931936285629 16
"99" -12.8040282819065 124.281987026128 25.8951229602243 25.4830185515662 0.984085636152756 11.5633471077114 24
"100" -12.5464214315253 124.033980361168 19.8483030560304 23.627116808331 1.19038472667579 11.64146 23
"101" -12.8817810125075 124.344584210678 8.80897904340709 9.06149781627339 1.02866606579741 5.03462453926639 15
"102" -12.5464958930144 124.032648564637 20.727941918683 12.3504089943005 0.595833828691336 28.6857922145045 7
"103" -20.4390063878492 115.566592511387 28.4535108419166 53.7559763497043 1.88925636095892 6.90240219567784 41
"104" -20.4508702572823 115.473698771926 38.154349934867 52.6724709526919 1.38051024437866 22.5800061607478 39
"105" -20.2263438202247 115.348101048689 13.7226686875064 21.3577493026362 1.55638453343125 5.21098146280852 20
"106" -20.2644224470135 115.441726989403 21.9724479665973 32.7956856515659 1.49258224215263 7.84584219539994 30
"107" -20.3446159804321 115.592125046881 12.3582638059762 19.4758796710253 1.5759397903132 4.1293379226563 30
"108" -20.3628471830986 115.352629978873 25.0790874819342 38.1963477026766 1.52303578550023 8.64919653781217 30
"109" -20.4530780487805 115.386492268293 29.0800795244003 41.9782045287744 1.44353816135721 8.99368678338721 10
"110" -22.4424889712794 167.165708036554 13.4717046880568 7.71468817528748 0.5726586466913 12.5273928145307 4
"111" -22.3839050508475 167.073110635593 5.33286872654104 5.27178809384274 0.988546383601324 3.72498520499308 4
"112" -20.2073979428571 163.944204228571 8.467436793894 7.01276293917784 0.82820375396659 8.30924950021047 10
"113" -19.686609390681 163.612084767025 76.1613969590244 160.483736197261 2.10715326405585 10.7608845 6
"114" -20.6909593782383 164.249061588946 10.7106321136992 7.7769246028714 0.726093896262623 10.1080380056494 4
"115" -22.3361238132296 166.229775525292 149.020231401164 375.435776759203 2.51936111781041 10.82511 7
"116" -21.4019309638554 164.926645662651 5.64987081124655 6.95783471767977 1.23150332992209 5.64987081124655 2
"117" -22.3686810643564 167.094531935644 48.1957565379181 56.205420349363 1.16619022890829 23.7337262936742 4
"118" -22.4104347207547 167.154145860377 25.2054046077856 15.9906698972202 0.634414330817006 26.9922265343798 4
"119" -22.4272556025641 167.207450974359 161.559762494629 147.544122296436 0.913247952449434 161.559762494629 2
"120" -21.6468263953488 165.428670581395 2.02412669187371 1.92809507634369 0.952556519354463 2.02412669187371 2
"121" -22.392671704918 167.164708898361 14.9547845943479 8.04340590458679 0.537848328997449 13.1220468186651 4
"122" -18.47466 163.098 12.17182 NA NA 12.17182 1
"123" -18.4758648929664 163.094987798165 18.3898085458485 15.1991189928859 0.826496858572086 12.17182 3
"124" -21.0032999305556 164.610157916667 12.021562796215 18.9254529501417 1.57429223395984 2.79309191251675 6
"125" -18.47566 163.096321976744 383.966582546241 NA NA 383.966582546241 1
"126" -22.02134775 165.9544225 2.76234582414647 1.98002168871022 0.716789936800191 1.901715 3
"127" -22.4434596571429 167.106172824762 18.3623536044167 8.50057726067906 0.46293505962299 18.0166175298982 4
"128" -18.0415 162.955406666667 32.895588344119 1.62964256256686 0.0495398515302191 32.895588344119 2
"129" -22.387458186227 166.879780339476 11.5666695006261 10.630045139017 0.919023850248472 11.3707116915885 11
"130" -18.2132861861282 162.987522380158 12.3925462698972 5.18742835947184 0.418592615794595 12.0721489108158 8
"131" -22.3132494179104 166.247240328358 9.81742370810103 14.3163325508329 1.45825758126539 3.829095194836 12
"132" -20.9334165930599 165.503691104101 11.5487780161389 14.5216865473489 1.25742191312843 5.29138606564699 12
"133" -20.2219481296296 163.876119964506 47.9948187125884 64.8867187008702 1.35195257407757 19.9468082311395 8
"134" -20.215848875969 164.447145736434 5.94099231709404 3.99774453996963 0.672908552409151 3.74611176271734 6
"135" -21.009361605948 164.612641333829 8.32060281523031 7.30586278373686 0.878044890012532 6.133536 11
"136" -22.3894248366959 166.291739132362 26.2302149276532 37.3195049929461 1.42276779263452 11.14329 10
"137" -18.0489853 162.951231978788 34.5638772330378 31.7365888545332 0.918201064092367 28.4939501548606 8
"138" -22.858224048913 166.805912880435 11.4516977431467 13.0874111574498 1.14283588782999 5.65349551322228 8
"139" -18.3037658793309 162.993785910394 19.081703662674 7.24173369736139 0.379511904459927 18.4866180071103 8
"140" -20.3872323232323 164.654334646465 8.86290522828014 6.0398681835244 0.681477238891389 10.9717113146432 12
"141" -21.980315489555 166.909081861944 9.920621345995 7.36359354086897 0.742251244559564 10.4251171076119 12
"142" -19.6142623561191 163.352940566703 44.952195193577 48.4403982520633 1.07759805819193 20.4050606773509 6
"143" -22.6503265251989 166.91791734748 14.5988275760032 13.6080080906616 0.932130201539593 14.1802900301211 4
"144" -21.2239013658537 165.852263853659 2.24393816871392 1.83155703904577 0.816224379344417 2.479095 3
"145" -21.6449285613208 166.393592346698 16.0937383179962 30.5796297323204 1.9000948771564 5.46604248814713 12
"146" -22.4754463819095 166.399258869347 33.8768060131448 51.1471457340419 1.50979834740607 11.63649 9
"147" -20.3928554139535 164.698798176744 4.258797131609 4.59621623499478 1.07922873359744 2.06667685840467 4
"148" -21.4114300992736 164.970010062954 11.7515814391464 6.54759040599307 0.557166747292579 13.4717794062296 8
"149" -18.4592835416667 163.188844454167 16.6164746870415 13.6851645218977 0.823590128450661 11.7634688124592 7
"150" -18.2882133209302 163.07930292093 20.4097405986936 13.9679320220588 0.684375774131733 14.8174876672744 4
"151" -22.0115791535433 165.938677980315 8.31350802371541 8.08883921956253 0.972975451095737 6.12040209335883 8
"152" -19.6755161428571 163.9716220625 12.6782797439405 5.72998309906625 0.451952726615363 10.8700014062296 4
"153" -22.8923947318612 166.965193911672 3.29898517664974 3.8072790352837 1.15407582375079 2.25505942470818 7
"154" -18.32423 162.961120166667 22.83776 NA NA 22.83776 1
"155" -21.8746313986014 165.76029013986 12.7046654928654 18.510720679757 1.45700181481772 3.45562343647771 10
"156" -18.1509197649123 162.821540319298 18.3978105373702 10.2446834900547 0.556842536738022 22.5234722655445 5
"157" -22.092601386673 113.814750495049 53.0352966393256 60.3084352120309 1.13713769948658 35.1944964245587 3
"158" -22.6169068677191 113.554598412698 21.3368227370332 22.8107380515822 1.0690784814925 21.9406228099139 27
"159" -23.6071370455672 113.238562393999 28.3813222858988 33.9384046682637 1.19580068632411 14.2389422227267 20
"160" -22.0485908390063 113.806064465409 24.7639288702276 35.5967807437954 1.43744479845408 18.6662875160563 17
"161" -22.1984820005797 113.749982258065 74.2716786013368 124.333996466481 1.67404317241651 33.7171 10
"162" -22.1281985027784 113.793916425121 33.5800075 43.3983900305556 1.29238774084716 17.786715 4
"163" -22.1534665676367 113.767844029851 36.499053205486 31.0250535494076 0.850023516356429 21.9406228099139 12
"164" -22.6836193944485 113.486688888889 16.0341305214867 9.17632292028811 0.572299377754928 18.0999376312417 15
"165" -22.8433124865139 113.717590032662 15.5687162655113 12.5936433743455 0.808906987549365 12.7937285871908 29
"166" -23.2604911330159 113.756417986711 27.7685131146635 32.4335613132936 1.16799776708846 12.7937285871908 30
"167" -22.119809944728 113.867038736673 14.3292008488022 22.4124435171225 1.56410980302478 3.47603840716407 17
"168" -22.4573615985704 113.727478161968 14.5499343953608 11.7942352778009 0.810604017675947 12.3803755041055 29
"169" -23.797563009302 113.399815269735 31.0585380354794 86.661710827987 2.79027012568943 6.34250766728467 24
"170" -23.8081419634305 113.425961875149 7.02772408413945 6.80870378474915 0.968834818104967 4.060083 28
"171" -23.7540541053423 113.272324478064 6.50064822101791 3.51475536074857 0.540677674171732 5.71353 21
"172" -22.2407073468625 113.787522310875 7.15489794738093 8.0394892555024 1.1236343711157 4.30326084683188 28
"173" -22.1400226811114 113.814606629116 11.2240374816518 19.5646156528626 1.74309963636929 4.84270382407388 28
"174" -23.7782195146042 113.337175589277 20.2191951116534 36.5833275122637 1.80933648991689 4.04843522606235 16
"175" -22.0868864646407 113.826559339112 10.8790036398858 20.5914403446599 1.89276895442569 3.47256086321356 27
"176" -22.8303689256333 113.515097936508 30.5457094551404 38.5456660847553 1.26190115640836 18.777615 20
"177" -23.7560425828195 113.292412917301 5.02699434432361 3.63624666751497 0.723344093597589 4.304199129916 28
"178" -22.7733696367556 113.573193561077 28.3235118899254 54.2302613265124 1.91467292393928 6.638387 29
"179" -22.2805857301504 113.775537651435 10.6453603721544 9.82567735386048 0.923000914047212 5.69114658685398 31
"180" -23.7866461608999 113.328603134503 5.66519423745088 4.6570960698162 0.822054085812194 4.28796946158763 20
"181" -22.1659929663742 113.838187477735 10.9304463992887 19.4043607477081 1.77525784756338 3.804692 21
"182" -22.7193188576256 113.614255422972 25.7022780509496 55.7379905093731 2.16860117997648 5.99622028812839 23
"183" -22.8118655317571 113.677610986857 17.5155506578592 27.4248329095837 1.56574197667478 6.4303055 22
"184" -23.813415284101 113.464439204857 10.0878955417327 13.8984349249526 1.37773382639184 3.29808117843034 15
"185" -22.7718853066942 113.641587909825 8.85711722708587 17.1875356674489 1.94053383587245 3.71669313597278 35
"186" -22.21505703865 113.793313984758 6.97794268947018 9.22224247037362 1.32162771762086 4.504039 18
"187" -22.8627744175824 113.703276725275 6.71655018125066 5.54796139258155 0.826013540115991 4.837852 9
"188" -22.6705766703768 113.595640043705 16.3806494680047 24.6967705501073 1.50767957023596 6.9535691733918 34
"189" -22.3332246345257 113.733626143079 18.7723641038495 26.1468771887226 1.39283880517536 6.638387 21
"190" -22.1712485072145 113.788838838612 16.9770891219841 14.4400535264857 0.850561213570284 12.00418 11
"191" -22.3105826530612 113.774001496599 11.2175189471216 12.0953520032604 1.0782555447668 7.17376261935495 4
"192" -13.9456417489422 143.839141043724 11.0212205183116 17.7213497502702 1.60792987680687 7.37179854059715 18
"193" -14.4647222222222 144.887430555556 3.72341024403031 3.79010882541897 1.01791330447554 2.63404291297745 4
"194" -13.6678324022346 143.895134078212 5.41595036761696 3.42853993813244 0.633044933098419 6.00457979105768 6
"195" -14.2886560402292 144.7681888125 15.5563091288847 16.7910099618962 1.07936977998971 10.8555802110451 15
"196" -13.949876870102 143.972076307347 16.1662477257202 15.1687462042605 0.938297276004704 10.8555802110451 17
"197" -14.0606650389109 144.000353762376 10.8555802110451 0 0 10.8555802110451 12
"198" -13.5254720496894 143.775931677019 46.4870752308254 92.146994647022 1.98220675724335 10.8555802110451 7
"199" -13.9087719565152 143.841260424242 5.13046601562814 3.8489265457323 0.750209929080109 6.16787354342635 6
"200" -13.4759813108901 143.826430070549 12.2601810645685 12.6348597538604 1.03056061630074 9.611088 15
"201" -13.524640625 143.77958125 10.0730467463719 8.1255668181845 0.806664261844225 10.6011592128432 10
"202" -13.9809369995586 143.904494739898 37.0667603514735 46.5785475348548 1.25661231500106 7.88385709497314 11
"203" -14.1432173913043 144.225652173913 2.72187403086121 3.14689965620424 1.15615183528848 1.29803858374882 5
"204" -13.4761104972376 143.739276243094 8.97283703842633 13.1354626348094 1.46391409746512 3.205632549809 7
"205" -13.6513565891473 143.727178294574 7.50530773168846 6.43426734114873 0.857295606145815 7.38967904388642 6
"206" -13.5890578188034 143.770140555556 13.548620326414 10.4081892849066 0.768210270429902 9.78099560898211 14
"207" -14.0740611112308 144.224174358974 7.49447916904368 8.20635197242108 1.09498629422013 5.867506 7
"208" -14.0445504724277 144.012453606936 33.0656917668271 31.9211815416964 0.965386775114173 21.1710946029655 9
"209" -13.997985915493 144.008014084507 31.1722899134076 25.3185115657371 0.812212116468455 32.07059 3
"210" -14.0571232876712 144.248719178082 9.32888514069673 2.64431342950831 0.28345438813183 10.8555802110451 3
"211" -13.477374953271 143.733485981308 15.5237511336783 19.8227806091578 1.27693238821337 9.5639899951385 7
"212" -13.9359888888889 143.888977777778 24.2798461055831 29.0489793526491 1.19642353688434 5.654899 5
"213" -13.8073 143.782566666667 89.067965561057 143.991504579567 1.61664750814208 9.611088 3
"214" -13.797 143.755 23.0731949724294 NA NA 23.0731949724294 1
"215" -14.13725 144.22825 6.78420445214059 8.79652063034486 1.29661785584444 6.78420445214059 2
"216" -26.1224120221481 113.233541974454 8.93418760866072 41.4267453436459 4.63687882527643 2.05271137732297 65
"217" -26.1399688706429 113.178257283295 4.73390697075464 10.1911147092917 2.15279150440658 2.42968684250229 61
"218" -26.1021613339305 113.245358340007 9.16805947847116 15.5751468365724 1.69884879926299 2.558661 54
"219" -26.1501657681831 113.19719438683 4.92963505607188 7.83768293537919 1.58991139226938 2.558661 69
"220" -26.0457807736769 113.221626686281 7.29178620091186 14.9548434818705 2.0509163420069 2.427989 50
"221" -20.1166966216216 116.433637837838 4.24055890681322 2.54952160339457 0.601223013150059 4.280805 5
"222" -20.1493395196507 116.219373144105 12.70877322087 20.9979088029967 1.65223727247838 3.04107055015755 14
"223" -20.1404844613918 116.342126882745 13.5822675063619 20.0883686288868 1.47901435599596 5.68422886162307 16
"224" -20.1332096551724 116.431235862069 7.56139434120865 6.96469314129229 0.921085824519903 5.59203635789298 17
"225" -20.1542938650307 116.216891411043 2.37167946714942 0.951609562183689 0.40123868986708 2.38112719037457 4
"226" -20.138729 116.2031965 2.78031222442695 0.86356678148778 0.310600649056877 2.6554256027644 4
"227" -20.1616979865772 116.221812080537 6.91241665088167 8.13956188983392 1.17752767243793 3.69140208487774 6
"228" -20.1412929292929 116.342842712843 6.20923093151355 3.62902795382716 0.584456914850573 6.31153047462975 17
"229" -20.118263322884 116.436426332288 11.1247915441252 24.3543792697851 2.18919870751612 2.654177 11
"230" -20.1407135678392 116.213263819095 10.3168443168027 17.4642453926029 1.6927894670427 6.25193597646019 22
"231" -20.1301687533729 116.431101079331 17.6202223240122 21.5600521535069 1.2235970555335 9.71453770277179 8
"232" -20.1414379310345 116.423617241379 6.91935049831239 3.13548095636453 0.453146716173615 6.570677 9
"233" -20.0728099173554 116.636718044077 11.5960563285972 21.9492014658494 1.89281604399593 2.8131923273733 22
"234" -20.0647174718196 116.63891489533 5.73793959101562 12.4334149108152 2.16687797311133 2.642544 19
"235" -20.1143929411765 116.428908235294 33.2749433410625 58.6870570079053 1.76370118519431 4.80385293909083 4
"236" -20.1200224315069 116.462464726027 5.51641445325885 3.05635895415715 0.554048101362578 5.1821266932162 11
"237" -20.1303624197002 116.436284047109 9.34012831604031 8.27072360715716 0.885504280808797 5.1048125556046 10
"238" -20.1513792482381 116.22559036805 15.0219791358697 28.0036271339531 1.86417694237675 5.31600562066515 19
"239" -20.1413881748072 116.421335475578 11.6586715813464 16.4137549767337 1.40785807904524 5.37671180362226 7
"240" -20.0646598726115 116.643977866242 13.5193109675204 26.4489599481614 1.95638372485876 3.26862134423553 15
"241" -20.1286893772894 116.437098190476 26.9767307445631 37.2073630284741 1.37923914431228 7.6607192418725 10
"242" -20.0570403567447 116.636345121516 11.539171195044 24.0064087692275 2.08042747294866 2.472409 17
"243" -20.1395397283531 116.420972018676 12.547157020114 30.6331085335156 2.44143820663187 4.26851382382209 18
"244" -20.0703522556391 116.654472071429 11.8596264813698 13.3132282256652 1.12256724497849 6.43685105219858 5
"245" -20.1248648148148 116.436867611111 28.6646965266208 41.1934926722266 1.43708106708788 7.312108 3
"246" -20.0719898190045 116.635617719457 15.5409050644861 29.3235670233492 1.88686353218636 1.900462 25
"247" -20.1245618547297 116.430348150338 9.24360006692452 8.96644697533908 0.970016758667746 5.09945481132612 10
"248" -20.1258275132275 116.431928126984 14.1744544505003 22.6326522875353 1.59672122596128 2.76650654186942 5
"249" -20.1358328358209 116.426889837178 5.79591027130488 2.70133591615814 0.466076214038761 5.955306 20
"250" -20.1251913043478 116.437631014493 3.44459402110375 1.38360831770473 0.401675294454986 4.24042617992625 3
"251" -20.1135 116.438380137931 12.64869 NA NA 12.64869 1
"252" -20.1323588911223 116.427061976549 6.53608343013608 4.64754037174744 0.711058911873571 5.20708713908879 20
"253" -20.126220873385 116.435503875969 11.0226625092881 15.7030666099626 1.42461647507855 6.66463288801602 18
"254" -20.1461005904059 116.22535301353 4.64686230921759 4.52251473782198 0.973240530250068 3.019757 17
"255" -20.1438415613682 116.208718309859 7.89577718625642 11.2430193399323 1.42392814218494 3.8296510735035 17
"256" -20.14018168 116.4102892 20.5704778071212 43.0582032601815 2.09320384601252 3.31652958991577 6
"257" -20.8678321418039 115.507781122251 16.6023248003505 28.7217332202254 1.72998261180983 4.273242 26
"258" -20.8895034356527 115.569418530337 10.6872749240917 18.0909434793764 1.69275550670031 4.273242 25
"259" -20.8788911078473 115.491324496497 14.6596649299002 30.3313447384041 2.06903397065642 2.24163952504435 30
"260" -20.7997555148998 115.479542654035 21.2616097692691 45.5257866040108 2.14122011917519 2.19923589734175 23
"261" -20.8505790921067 115.478411121513 9.4573434702557 19.5951941663833 2.07195543103749 2.33730105008869 27
"262" -20.7632992266949 115.490039172914 16.9216078413989 31.1088361441092 1.83840899964607 3.19175120862638 15
"263" -20.5705662381847 115.543160746168 12.1621290079079 25.7433741694521 2.11668320182376 2.145978 13
"264" -20.6963248034657 115.384172419654 4.56772938612391 6.310162619656 1.38146595085632 2.558661 25
"265" -20.8260380816313 115.494146549326 14.4877646898889 25.2754514524155 1.74460670734494 5.323072 43
"266" -20.7382918227122 115.487063573964 5.95011910963337 7.02562020458132 1.180752868158 4.221584 19
"267" -20.8195247636111 115.500858223502 12.0343533971113 16.1727305543728 1.34388030837244 4.41778449022528 32
"268" -20.8636397869824 115.492715327092 20.9579312251947 32.4402624731481 1.54787522320666 2.558661 35
"269" -20.9413883221759 115.524643988677 19.1221144333067 29.2941799998745 1.53195297005703 5.323072 35
"270" -20.8670895613501 115.527327062201 17.6407270521118 25.7769583724296 1.46121859355812 13.58918 17
"271" -20.5465495256328 115.565064122702 3.67204810741035 1.75595832298509 0.478195892761178 2.75644504018454 12
