ID lat_in lon_in mean_median_size STD CV median_median_size String_Number
"72" -6.29227714285714 -14.2760971428571 0.000727173903209852 0.00095188655218946 1.30902188319423 0.000727173903209852 2
"73" -5.60283518518519 -16.598992962963 0.000124024157308389 0.000105967060115054 0.854406612508272 0.000124024157308389 2
"74" -8.44649 -17.05253 0.000705648378015357 NA NA 0.000705648378015357 1
"75" -9.75212 -12.130825 7.53215906327675e-05 NA NA 7.53215906327675e-05 1
"76" -9.72634822580645 -12.818144516129 8.89333919804515 12.5765947803642 1.41415890030694 8.89333919804515 2
"77" -9.73017833333333 -12.817542037037 3.86950943331655 6.70185975908722 1.73196625427091 0.000200020034355703 3
"78" -9.64836178571429 -12.0854296428571 0.0327766655801901 0.0427134637194611 1.30316684029253 0.0171364393272329 3
"79" -9.80284864864865 -12.0860771621622 13.6876194783179 22.9950068769269 1.6799858378115 0.82694096789162 3
"80" -9.77276166666667 -12.8132583333333 9.01519956144809 NA NA 9.01519956144809 1
"81" -8.46346666666667 -16.9930733333333 1.92602411851708 NA NA 1.92602411851708 1
"82" -9.85404 -12.8183028571429 41.9205270507246 59.2836950244184 1.41419250174703 41.9205270507246 2
"83" -9.74892666666667 -12.0808033333333 186.951464210746 264.388475712937 1.41420917364358 186.951464210746 2
"84" -9.75815848484848 -12.0899406060606 16.4834577708729 NA NA 16.4834577708729 1
"85" -9.74247952755906 -12.8161437795276 10.5250516604189 NA NA 10.5250516604189 1
"86" -7.74565272727273 -10.9720636363636 6.77358059677068e-05 NA NA 6.77358059677068e-05 1
"87" -8.77644852941176 -15.7780570588235 0.000556807250509916 0.000561900561997351 1.0091473512293 0.000556807250509916 2
"88" -8.43795794520548 -17.065668630137 0.00390392210155535 NA NA 0.00390392210155535 1
"89" -5.92048390243902 -14.551803902439 0.0890976312119369 0.125951369137117 1.41363319567403 0.0890976312119369 2
"90" -9.34208074074074 -14.7653533333333 0.00205894409812469 NA NA 0.00205894409812469 1
"91" -5.86989777777778 -13.1366022222222 0.436832924423998 NA NA 0.436832924423998 1
"92" -5.8677175 -15.37078 0.0663896773343886 0.0889010717808427 1.33907973875321 0.0663896773343886 2
"93" -5.5142256 -13.41059384 0.0408480142948929 0.0186868552716937 0.457472795049186 0.0408480142948929 2
"94" -6.85873808988764 -15.2221656179775 3.68214469819863 5.20729588331875 1.41420186063471 3.68214469819863 2
"95" -9.33861357142857 -11.2892292857143 0.0011039791807967 NA NA 0.0011039791807967 1
"96" -7.89783714285714 -14.9775552380952 0.0172000373065459 NA NA 0.0172000373065459 1
"97" -6.77582933333333 -14.500429 0.118086024001503 0.166943208413649 1.41374231053392 0.118086024001503 2
"98" -5.946962 -12.345556 0.0675069192283854 0.0506469535035788 0.750248331318944 0.0675069192283854 2
"99" -4.85592851851852 -14.7056633333333 0.01798099492653 0.0253639606115451 1.41059828531079 0.01798099492653 2
"100" -7.9168865942029 -16.0722638405797 0.000332280329908442 0.000265435058046403 0.798828682153836 0.000332280329908442 2
"101" -7.293718 -16.509696 0.00233946511626787 0.0032384651964965 1.38427590733338 0.00233946511626787 2
"102" -11.1164733333333 -13.3758913333333 8.31034656346254e-05 NA NA 8.31034656346254e-05 1
"103" -7.9072825 -12.62129 4.78142416270907e-05 NA NA 4.78142416270907e-05 1
"104" -9.75830666666667 -12.2673066666667 4.05908568832543e-05 NA NA 4.05908568832543e-05 1
"105" -9.74545 -12.7119775 0.000504184030385734 NA NA 0.000504184030385734 1
"106" -5.25498195937873 72.3934270609319 0.00203918082230813 0.000484068239279474 0.237383675828984 0.00205791949589165 4
"107" -7.14613975694444 72.1263690972222 6.17684556616113 6.29851949115624 1.01969839195295 4.09676001387384 3
"108" -7.1462391025641 72.1283067307692 5.21447754241463 2.39983517338693 0.460225430806182 5.11840828888627 3
"109" -5.38279041666666 72.3090991666667 0.0112235517236298 0.0048702112091882 0.433927809049481 0.0112235517236298 2
"110" -5.11949404761905 72.2620833333333 0.00358400066870054 NA NA 0.00358400066870054 1
"111" -5.28983269881557 72.2892160744501 0.00993527602019583 0.0036157752104662 0.363933040523108 0.00993527602019583 2
"112" -5.27331368159204 72.277877238806 0.0010580200389453 0.000959237377443967 0.906634413465546 0.0010580200389453 2
"113" -5.35491531986532 72.2966156565656 0.00541045024165271 0.00224953351345884 0.415775658768776 0.00541045024165271 2
"114" -5.3494731981982 72.0107536036036 0.00758214324179611 0.000854691121210252 0.112724211869122 0.00758214324179611 2
"115" -5.55633108108108 71.8415117117117 0.00950157778308882 0.00931688020551006 0.980561378142114 0.00950157778308882 2
"116" -5.35861171171171 72.0038217717718 0.0383185478104967 0.0314364696337491 0.82039825176093 0.0383185478104967 2
"117" -7.14345713217204 72.2083824249462 1.37573730721877 1.02530173272741 0.74527435386643 1.52704828174579 4
"118" -7.13253762162162 72.1855976216216 2.54925814888501 3.25423168194611 1.27654066080731 1.6055108150834 4
"119" -6.46133112612613 73.3765888288288 0.000357527514440298 0.000310551459618769 0.868608560392704 0.00023454840840188 4
"120" -5.52653184177215 71.9862300063291 0.0161938360706273 0.00222597286481527 0.137458033730055 0.0160999973566003 4
"121" -6.46079154121864 73.3628193189964 0.00999817633019705 0.019154293217904 1.91577869656621 0.000457709720055796 4
"122" -5.53148550474066 71.9827730842164 0.0112695891821327 0.0061538048871187 0.546054056422502 0.0115365822298037 4
"123" -6.58659375690608 71.2929282320442 0.0030557440108437 0.00233928086207879 0.765535612203623 0.00276731633871905 4
"124" -5.42277158067158 72.3552204176904 0.0308438281309382 0.0260876616578977 0.845798438091093 0.0226749353025206 4
"125" -6.610247 71.355389 0.00194216910913192 NA NA 0.00194216910913192 1
"126" -5.42988164749082 72.3604935520196 0.0197605143032439 0.0102067428083219 0.516522123447279 0.0149905237276561 4
"127" -6.38334753022453 73.3047455267703 0.0930098367285314 0.0729894750645877 0.78475006119646 0.0962843040414781 4
"128" -7.13574042553191 72.1104834042553 0.965744370283215 0.375213957784348 0.388523059859322 0.911300772965444 3
"129" -7.15989824104235 72.1313163517915 0.301274407038881 0.31303517277287 1.03903672352916 0.206815047187374 4
"130" -6.3723926142596 73.2908935283364 0.0188366980716063 0.0316030215247851 1.677736798915 0.00437598149689212 4
"131" -18.053 162.898170588235 0.000604846302869477 NA NA 0.000604846302869477 1
"132" -21.9299 166.92235 1.64068395790911 NA NA 1.64068395790911 1
"133" -22.774712254902 166.667280392157 0.000129444038563615 NA NA 0.000129444038563615 1
"134" -20.4866606164384 163.952530821918 0.000275472816376292 NA NA 0.000275472816376292 1
"135" -18.2027166666667 162.973462962963 0.000129444038563615 NA NA 0.000129444038563615 1
"136" -22.372837 166.23682 0.000129444038563615 NA NA 0.000129444038563615 1
"137" -18.1454947916667 162.800059375 0.0059246186216159 NA NA 0.0059246186216159 1
"138" -21.0593625 164.5648875 0.0107963039444686 NA NA 0.0107963039444686 1
"139" -21.9104127659574 165.727038297872 0.000252325346466008 NA NA 0.000252325346466008 1
"140" -19.6350955882353 163.304347058824 0.0209877615860678 NA NA 0.0209877615860678 1
"141" -22.4118961538462 166.246576923077 0.000129444038563615 NA NA 0.000129444038563615 1
"142" -22.5099677419355 166.384846774194 0.000129444038563615 NA NA 0.000129444038563615 1
"143" -20.1785935483871 164.532758064516 0.00569290332189149 NA NA 0.00569290332189149 1
"144" -20.3372714285714 164.689142857143 0.000225333050605649 NA NA 0.000225333050605649 1
"145" -20.931221875 165.55545 0.000911318665309358 NA NA 0.000911318665309358 1
"146" -22.6569677419355 167.031934677419 0.00423061252715648 NA NA 0.00423061252715648 1
"147" -20.25125 163.834564583333 0.0209877615860678 NA NA 0.0209877615860678 1
"148" -18.2971 163.083346428571 0.000129444038563615 NA NA 0.000129444038563615 1
"149" -21.56160625 166.43305 4.61603207513712 NA NA 4.61603207513712 1
"150" -19.7087096774194 163.950493548387 0.0209877615860678 NA NA 0.0209877615860678 1
"151" -21.4269 164.9225 22.26782185242 NA NA 22.26782185242 1
"152" -18.2628066666667 163.018813333333 0.568106400446296 NA NA 0.568106400446296 1
"153" -22.0185 165.8833 43.7345114307178 NA NA 43.7345114307178 1
"154" -26.16171 113.134366666667 0.00679273239878384 0.00296077773946668 0.435874338284955 0.00679273239878384 2
"155" -26.1611944444444 113.13433 0.0088863184159469 0 0 0.0088863184159469 4
"156" -26.11860275 113.182574 2.97025594389056 5.78207687309608 1.94665947390463 0.0088863184159469 5
"157" -26.14763 113.1799 1.2134377596024 NA NA 1.2134377596024 1
"158" -19.9825935714286 -167.809478571429 0.318340604660124 NA NA 0.318340604660124 1
"159" -19.07474 -169.99626 6.42076782055944 NA NA 6.42076782055944 1
"160" -19.01975 -169.73619 0.0208615464411405 0.0237465951926549 1.13829505687195 0.0208615464411405 2
"161" -19.9673204761905 -167.806476904762 1.55524283295602 NA NA 1.55524283295602 1
"162" -19.1737933333333 -169.942826666667 0.0689855214984882 NA NA 0.0689855214984882 1
"163" -18.99543 -169.973885 307.424156613165 NA NA 307.424156613165 1
"164" -20.07692 -167.80385 0.10883758247207 0.136670301819527 1.25572710009982 0.10883758247207 2
"165" -20.0410433333333 -167.72055 0.187991538390128 0.248610899794327 1.32245792509235 0.187991538390128 2
"166" -19.94621 -167.72925 0.000757265479775842 NA NA 0.000757265479775842 1
"167" 3.96100927272727 -81.6152805454546 11.8111652562368 11.9945078570799 1.01552282072645 11.8111652562368 2
"168" 4.02268332010582 -81.6099152425044 16.6588235167683 13.2933830946314 0.797978505579984 16.6588235167683 2
"169" 4.07317655172414 -81.587754137931 0.294950013706354 0.339255894976339 1.15021488120389 0.294950013706354 2
"170" 4.0196688172043 -81.5883811827957 15.32477609079 NA NA 15.32477609079 1
"171" 3.996335 -81.5965955555556 12.2764622230334 2.63923475012597 0.214983331694223 12.2764622230334 2
"172" 4.03667778225806 -81.6049656854839 4.05724915886567 0.000572684323979669 0.000141150888583777 4.05724915886567 2
"173" 4.00070234602076 -81.6986942214533 0.00964499236873195 0.00389885150108981 0.404235830577687 0.00964499236873195 2
"174" 3.99503824324324 -81.5763874324324 0.000118113201044335 4.43390719079055e-05 0.375394718929532 0.000118113201044335 2
"175" 3.98070625 -81.58719875 0.00392219654255535 NA NA 0.00392219654255535 1
"176" -12.1118893181132 123.117365226415 0.000443434568441648 0.000311106329761891 0.701583394490882 0.000443434568441648 2
"177" -12.1436541467143 123.215870371429 0.050403987841606 0.0603324840735822 1.19697838717001 0.050403987841606 2
"178" -12.33562368125 123.20132471875 0.260213872171895 0.367986212213421 1.41416831140475 0.260213872171895 2
"179" -12.2533828297 122.92501241 0.00195245235370196 0.000778229038477324 0.398590540251472 0.00195245235370196 2
"180" -12.1633063343558 122.973030527607 0.000859787868029706 0.000616493962841829 0.717030311505313 0.000859787868029706 2
"181" -12.1238413306923 123.049878146154 0.00053212772100209 0.000593195440126745 1.1147613941436 0.00053212772100209 2
"182" -12.18655807425 122.95048835 0.000703654076024109 0.000278844882000833 0.396281200524559 0.000703654076024109 2
"183" -12.3270855652778 123.068826888889 0.000121479895860393 0.000143547290380079 1.18165470396061 0.000121479895860393 2
"184" -12.1281666458824 123.030389588235 1.84447407407911 3.68579621105517 1.99829114588958 0.00189269712773405 4
"185" -12.1398119725806 123.162549096774 7.79328416251151 5.20567791522074 0.667969729663126 10.1692360792011 4
"186" -12.3368636612 123.06512398 0.00331633794943048 0.00385167506067086 1.16142417311008 0.00194515787658793 4
"187" -12.195606326 122.948419571429 6.83523862366071 8.45633247223212 1.23716711849091 4.9681540916941 4
"188" -12.1685469948148 122.991097740741 0.018336011949086 0.0331516457684631 1.8080074260704 0.00265801769669504 4
"189" -12.3328019038889 123.186872166667 9.83511702523358 18.3182961145226 1.86253972042469 1.03323406019357 4
"190" 8.73141658823529 -83.9053137647059 0.228147909185153 0.144893579124748 0.635086158107899 0.228147909185153 2
"191" 8.65125648351648 -83.7767981318681 1.5704614306242 2.2084905248889 1.4062685538295 1.5704614306242 2
"192" 8.71889561264822 -83.8385049407115 4.54108614121298 3.54173852386846 0.779932028094586 4.54108614121298 2
"193" 8.63374739130435 -83.9531586956522 0.160133473673113 0.151212978882385 0.944293378604041 0.160133473673113 2
"194" 8.46176576923077 -83.6864342307692 0.180375567356181 0.255034565892849 1.4139085998784 0.180375567356181 2
"195" 8.39930211895911 -83.7417335687732 0.000595512293263503 0.000126446901348597 0.212332982507627 0.000595512293263503 2
"196" 8.84730598944591 -84.2476650131926 0.000554950335819765 0.000402002972601694 0.724394502812329 0.000554950335819765 2
"197" 8.68909085526316 -84.1232325657895 0.000494151863926251 4.50589119901339e-05 0.0911843408463974 0.000494151863926251 2
"198" 8.31863990476191 -83.2811452380952 0.000623138810798675 9.06604692076118e-05 0.145490005816541 0.000623138810798675 2
"199" 8.32816967032967 -83.244901978022 0.000193156874466705 3.27114631104885e-05 0.169351793462195 0.000193156874466705 2
"200" 8.45500869565217 -83.8118404347826 0.00303504267938819 NA NA 0.00303504267938819 1
"201" 8.77959454545454 -83.8721954545454 4.3534733593902 6.15588971754607 1.4140180057076 4.3534733593902 2
"202" 8.64336625 -83.8452181944444 0.000319973982526438 0.000398839187810374 1.24647380596771 0.000319973982526438 2
"203" 8.69981754385965 -83.8439219298246 3.81839392015076e-05 1.22585174197721e-05 0.321038574754698 3.81839392015076e-05 2
"204" 8.70688082474227 -83.9615086597938 0.000161064635710022 6.35361110590955e-05 0.394475862308377 0.000161064635710022 2
"205" 8.34455184782609 -83.5167460869565 0.000280001654052226 8.67051081208198e-05 0.309659271172189 0.000280001654052226 2
"206" 8.5006796 -83.9676418666667 0.000450602088779331 0.000370402852782598 0.822017611560588 0.000450602088779331 2
"207" 8.70548504347826 -83.9214136521739 0.245391587677694 NA NA 0.245391587677694 1
"208" 7.270448 134.560316 0.997853850591761 NA NA 0.997853850591761 1
"209" 7.258281 134.5547915 3.41328722551269 0.754835508745537 0.221146202729001 3.41328722551269 2
"210" 7.01173235380117 134.327392850877 0.0011845141742907 0.000272951668387751 0.23043343364903 0.0011845141742907 2
"211" 7.97429473684211 134.468136315789 12.5683962726951 17.7707610104233 1.41392430862722 12.5683962726951 2
"212" 7.63192379310345 134.681381724138 0.17188145186715 0.236753236287697 1.37742166892265 0.17188145186715 2
"213" 7.31587 134.632796567164 0.00133153868507672 NA NA 0.00133153868507672 1
"214" 7.05369625 134.375806875 0.00062992765003112 NA NA 0.00062992765003112 1
"215" 7.6510643812709 134.479052742475 0.00831904239534865 0.00140939235129215 0.169417618556694 0.00831904239534865 2
"216" 7.18611083665339 134.167580756972 0.0620933200362785 0.0823715652954929 1.32657692079223 0.0620933200362785 2
"217" 7.28797227272727 134.224232272727 0.0729876630865341 0.101350438834017 1.38859684702955 0.0729876630865341 2
"218" 7.82553588235294 134.68836 0.00241870605410823 0.000329704083873645 0.13631424261482 0.00241870605410823 2
"219" 7.267870875 134.58604075 0.00392508283610457 NA NA 0.00392508283610457 1
"220" 7.79702548387097 134.510022903226 0.00529249419760941 0.00547904407813851 1.03524800851239 0.00529249419760941 2
"221" 6.99430260869565 134.308290173913 0.00104465737258462 0.000759230998452206 0.72677513065721 0.00104465737258462 2
"222" 7.5536662184874 134.346722044818 0.00256419013341065 0.000741361694893838 0.289121186933102 0.00256419013341065 2
"223" 7.7944016 134.706806 0.0014938990114912 NA NA 0.0014938990114912 1
"224" 7.10796058823529 134.399393529412 1.17403861123347 NA NA 1.17403861123347 1
"225" 7.340175 134.62015 0.000814786409600662 NA NA 0.000814786409600662 1
"226" -31.9440905504 115.05381572 1.03519137500017 1.79133683254363 1.73044026042367 0.00152050939559921 3
"227" -31.9483032839024 115.136821853659 0.00130092944182414 0.000854380779426612 0.656746439859657 0.00130092944182414 2
"228" -31.9847357150847 115.103700271186 0.00060659808945862 0.000396789079095404 0.654121874088876 0.000507492548217899 4
"229" -31.905827153125 115.073470625 0.00293580732529903 NA NA 0.00293580732529903 1
"230" -27.5765471847262 -144.412200602819 11.4974916565689 1.81713373936456 0.158046102023164 11.4974916565689 2
"231" -27.5655993925214 -144.286978748578 7.80303007178011 NA NA 7.80303007178011 1
"232" -27.8823912960502 -143.491311110052 6.46397596820133 4.5557431387627 0.704789615737136 3.8337164406779 3
"233" -27.5471107475459 -144.286893334239 7.77910573196305 5.57962304457703 0.717257643336983 7.77910573196305 2
"234" -27.5860409394494 -144.399412153288 3.36614141612993 NA NA 3.36614141612993 1
"235" -27.6159505080431 -144.315141663886 6.41287797569484 0.769647819227257 0.120015977560194 6.41287797569484 2
"236" -27.6531588000112 -144.418053440083 3.8337164406779 NA NA 3.8337164406779 1
"237" -27.6040455580143 -144.282695669038 17.1323752697488 NA NA 17.1323752697488 1
"238" -27.9214439727365 -143.469953974708 11.7244950232482 NA NA 11.7244950232482 1
"239" -27.8972222246229 -143.524307860061 5.74628658970991 NA NA 5.74628658970991 1
"240" -15.9680109194419 118.573793368778 0.0021045233984347 0.00260497161225987 1.23779645985281 0.00150680090632172 6
"241" -15.4567307429457 118.623000317829 0.253114418318968 0.617554881807084 2.4398249847184 0.00110511889900753 6
"242" -15.7678205559209 118.05140687548 0.000871694239282713 0.000521948161712237 0.598774361686422 0.000693817832808787 4
"243" -14.6943961358868 118.820049056604 0.00121706675721435 0.00102108393855725 0.838971184205478 0.00104286723784379 6
"244" -16.2074417671097 118.731997573416 0.000676772075609541 0.000594826927057168 0.878917657058222 0.000538017441470773 4
"245" -15.07837941341 118.797394595785 0.000661084288965125 0.00060530032067625 0.915617464792273 0.000512545004587142 4
"246" -15.2694146444898 118.034922762755 0.000491224304271373 0.000201023893436033 0.409230348922187 0.000467214986622531 6
"247" -26.2419862244898 113.040138265306 0.5984813718825 1.4238839677489 2.37916171604494 0.00503985526556661 6
"248" -25.9054336182336 112.960535327635 0.193344491540188 0.29322300075635 1.51658316417772 0.0684693435335493 6
"249" -26.3351413043478 113.187110434783 0.27426723229796 0.550024321744502 2.0054321368838 0.0597153648016783 6
"250" -26.0716977011494 113.020505747126 0.942248677824274 1.33190980214006 1.41354382710893 0.942248677824274 2
"251" -12.1649282222222 127.410212923077 0.000997078732401326 NA NA 0.000997078732401326 1
"252" -11.43147592 126.93564872 0.0252831551852598 NA NA 0.0252831551852598 1
"253" -11.4060733519553 126.981756513966 0.00143092564394187 NA NA 0.00143092564394187 1
"254" -11.433686375 126.974054575 0.014103040770123 NA NA 0.014103040770123 1
"255" -11.9067309290323 127.101603625806 0.00207498173062619 NA NA 0.00207498173062619 1
"256" -11.408573742268 126.928726701031 0.00896312415574504 NA NA 0.00896312415574504 1
"257" -12.1247788294574 127.438319968992 0.00208859106782157 NA NA 0.00208859106782157 1
"258" -12.0753686410256 127.41453349359 0.00192245145842871 NA NA 0.00192245145842871 1
"259" -11.8638260068966 127.067048103448 0.00192245145842871 NA NA 0.00192245145842871 1
"260" -11.893018540404 127.089554277778 0.00232817404974926 NA NA 0.00232817404974926 1
"261" -12.2038785872093 127.433758593023 0.00175667684230859 NA NA 0.00175667684230859 1
"262" -11.8771551829268 127.080523256098 0.00212530471872144 NA NA 0.00212530471872144 1
"263" -20.1349639190411 116.436333742466 0.00695776777572874 0.00088554544828664 0.127274361092612 0.007270139854622 3
"264" -20.1152690272418 116.452053331155 0.00562794175746867 0.00425383721812149 0.75584243786396 0.00499833699146874 4
"265" -20.0620606204609 116.630142614597 0.0073795319499825 0.00273708937757543 0.370902842636506 0.00753506812439314 4
"266" -20.14796579 116.405821065789 0.00357124719661489 NA NA 0.00357124719661489 1
"267" -20.1207117488654 116.456061 0.00291441549896867 0.00365512676751549 1.25415431286614 0.00291441549896867 2
"268" -20.1608226753094 116.239024941368 0.00494086303951754 0.00064569771665045 0.130685208532617 0.00506345872649572 4
"269" -20.0715519810556 116.64875157037 0.00873421927736 0.00254823448186767 0.291752977678607 0.008581219430109 4
"270" -20.132576928125 116.22783925 0.0176881137277445 NA NA 0.0176881137277445 1
"271" -20.0592337429112 116.631458979206 0.0542784767307787 0.105335217970719 1.94064432745933 0.00203855720598073 4
"272" -20.1375156146179 116.425855481728 0.0014883879085701 0.000609092595927897 0.40922973938498 0.00147694116092175 3
"273" -20.1216115384615 116.456086538462 0.0161029888136453 NA NA 0.0161029888136453 1
"274" -20.1240107142857 116.42685 0.00105959253804403 0.000791015979391497 0.746528454090175 0.00105959253804403 2
