"key" "Exped." "Year" "Month" "Date.x" "Bathymetry" "Slope" "distPort" "distCoast" "FE_DriftingLongline" "FE_OtherFishing" "FE_Trawlers" "FE_FixedGear" "FE_PurseSeine" "TERRITORY1" "RuleofLaw_mean" "NoViolence_mean" "GovernmentEffectiveness_mean" "Voice_mean" "Corruption_mean" "distSeamounts" "MarineEcosystemDependency" "conflicts" "HDI_mean" "SST_mean" "sst_week" "CHL" "SST_sd" "PP" "protection" "distCoralReef" "distMarket" "TravelTime_market" "mean_lat" "mean_long" "mean_maxsize" "std_maxsize" "cv_maxsize" "median_maxsize" "string_number" "mean_meansize" "std_meansize" "cv_meansize" "median_meansize" "mean_mediansize" "std_mediansize" "cv_mediansize" "median_mediansize" "excess_mass" "modes_p_value" "unimode" "first_mode" "second_mode" "betaslope" "betaslope_ci_inf" "betaslope_ci_sup" "bruvs_type"
"527" "Sudan_2015__2015-11-20" "Sudan_2015" 2015 11 "2015-11-20" -18 89.7360992431641 138.915176391602 914.077904290824 NA NA NA NA NA "Sudan" -1.22 -2.26 -1.47 -1.79 -1.42 141012.858250332 0.066535 47.5 0.484 28.5786666870117 29.3269996643066 0.599647104740143 0.356042057275772 692.151794433594 NA 30836.6212793125 185646.777890408 400.759451353935 18.4340834061765 38.4501649754902 1.00529320216094 0.93590715551117 0.930979293900902 0.611579262243961 4 0.0810286535864633 0.014101405818481 0.174029867143649 0.0779668190453336 0.0810286535864633 0.014101405818481 0.174029867143649 0.0779668190453336 0.0960748312348857 0 0.0963259138759827 0.0703400031779916 2.39375654222745 -1.07036295435412 -1.13738295435412 -1.00388295435412 "benthic"
"528" "Sudan_2015__2015-11-21" "Sudan_2015" 2015 11 "2015-11-21" -16.5 89.8264694213867 132.335632324219 8157.75927632245 NA NA NA NA NA "Sudan" -1.22 -2.26 -1.47 -1.79 -1.42 132741.393511629 0.066535 47.5 0.484 28.5894994735718 29.1499996185303 0.486427694559097 0.369148939847946 621.628479003906 NA 33107.8897248281 184649.373580588 394.759451353935 18.5416593324793 38.4341878944628 2.22602479560007 0.82342968703039 0.369910384043326 2.22602479560007 2 0.0367716687979006 0.0127886967193997 0.34778668299465 0.0367716687979006 0.0367716687979006 0.0127886967193997 0.34778668299465 0.0367716687979006 0.10733619221145 0 0.0794073113461558 0.0689733892765341 2.80777196090039 -1.07264574995078 -1.15348574995078 -0.992735749950781 "benthic"
"529" "Sudan_2015__2015-11-22" "Sudan_2015" 2015 11 "2015-11-22" -7 89.920182800293 63.8640747070312 290.032200232228 NA NA NA NA NA "Sudan" -1.22 -2.26 -1.47 -1.79 -1.42 156567.222486003 0.066535 47.5 0.484 28.664665222168 28.5625 1.24579262733459 0.393784135580063 961.637023925781 NA 12639.6752298575 123555.006662246 222.823376490863 18.6921127099605 37.7505787075099 1.54056148728112 0.503597325750984 0.326892064944297 1.74902619746206 5 0.150754361533008 0.0901383482793433 0.597915359547375 0.131478033532797 0.150754361533008 0.0901383482793433 0.597915359547375 0.131478033532797 0.100452917015201 0 0.140296669674726 0.102656548403273 1.74781210416464 -0.861866030367014 -0.930076030367014 -0.792796030367014 "benthic"
"530" "Sudan_2015__2015-11-23" "Sudan_2015" 2015 11 "2015-11-23" -7.5 89.7909393310547 58.8442573547363 350.865413307724 NA NA NA NA NA "Sudan" -1.22 -2.26 -1.47 -1.79 -1.42 152166.303040575 0.066535 47.5 0.484 28.7223320007324 28.2349987030029 0.915974140167236 0.354077607393265 851.912292480469 NA 8491.9587571759 116311.147941557 207.610173055267 18.7501259977528 37.7502953101124 3.83161124836843 2.33716036073696 0.609968028915294 2.80827751112958 6 0.0952027644030159 0.0333470768085086 0.350274249047459 0.104456485666087 0.0952027644030159 0.0333470768085086 0.350274249047459 0.104456485666087 0.0898354264060431 0 0.172307406512997 0.11004121492645 6.79426140304176 -1.06409259754177 -1.10366259754177 -1.02474259754177 "benthic"
"531" "Sudan_2015__2015-11-24" "Sudan_2015" 2015 11 "2015-11-24" -9 89.7965545654297 60.4218101501465 2094.61713957561 NA NA NA NA NA "Sudan" -1.22 -2.26 -1.47 -1.79 -1.42 153335.041748777 0.066535 47.5 0.484 28.699333190918 28.4200000762939 1.00693261623383 0.354415327310562 899.909851074219 NA 9691.05863849498 118063.961946202 210.095454429505 18.7341426388184 37.7503963285303 2.67759835096931 3.22602485709407 1.20482030321173 1.49314354807923 4 0.12249661176905 0.00764408784359049 0.0624024430814652 0.124930312903601 0.12249661176905 0.00764408784359049 0.0624024430814652 0.124930312903601 0.0982254381911426 0 0.180176704490788 0.141463159523166 7.37271569689651 -0.980963879674076 -1.02300387967408 -0.938833879674076 "benthic"
"532" "Sudan_2015__2015-11-26" "Sudan_2015" 2015 11 "2015-11-26" -15.5 89.9773635864258 61.7059326171875 2120.49376821023 NA NA NA NA NA "Sudan" -1.22 -2.26 -1.47 -1.79 -1.42 101527.522827547 0.066535 47.5 0.484 28.7339992523193 29.0149993896484 0.376451671123505 0.378777146339417 489.810119628906 NA 12724.0059439752 90474.9814474666 253.01219330882 19.2002398064993 38.0008038833087 3.45828484549493 1.64211498465374 0.474835086760683 2.84035847918999 6 0.0714847475740236 0.0287805216679979 0.402610663739075 0.0602842165592021 0.0714847475740236 0.0287805216679979 0.402610663739075 0.0602842165592021 0.0537600345084872 0 0.180924092045533 0.0860980927361823 6.79421319951752 -1.14116111160118 -1.17472111160118 -1.10792111160118 "benthic"
"533" "Sudan_2015__2015-11-28" "Sudan_2015" 2015 11 "2015-11-28" -15.3333333333333 89.9591827392578 30.1397113800049 2201.20636538844 NA NA NA NA NA "Sudan" -1.22 -2.26 -1.47 -1.79 -1.42 128522.325723945 0.066535 47.5 0.484 28.6593322753906 28.5389995574951 0.379729270935059 0.365014016628265 526.942993164062 NA 0 65340.2384935786 161.041630560343 19.2338859469417 37.7006172731152 1.99969240250549 0.925331868158388 0.462737102465862 2.15622811792147 6 0.0387333881005771 0.023601437504607 0.609330571426447 0.0361525045547832 0.0387333881005771 0.023601437504607 0.609330571426447 0.0361525045547832 0.0765444938279314 0 0.0579837507781409 0.0537109552593596 2.11859060905756 -1.14558003065792 -1.18048003065792 -1.11100003065792 "benthic"
"534" "Sudan_2015__2015-11-29" "Sudan_2015" 2015 11 "2015-11-29" -15.8333333333333 89.9459533691406 28.0885238647461 7067.47145142665 NA NA NA NA NA "Sudan" -1.22 -2.26 -1.47 -1.79 -1.42 133123.795833085 0.066535 47.5 0.484 28.6469993591309 28.4489994049072 0.31585568189621 0.361982613801956 502.6103515625 NA 4546.32253008961 66054.1539902763 154.01219330882 19.200897302521 37.6672919748109 6.26614774700139 11.8167406262376 1.88580625662591 1.69321677733124 6 0.0862712452518196 0.0608425384654629 0.705247018144549 0.0987747836318248 0.0862712452518196 0.0608425384654629 0.705247018144549 0.0987747836318248 0.149149486742475 0 0.177751045889657 0.16832164388755 30.3561779148374 -1.19386971934905 -1.22906971934905 -1.15933971934905 "benthic"
"535" "Sudan_2015__2015-11-30" "Sudan_2015" 2015 11 "2015-11-30" -17 89.9842758178711 29.4067707061768 7001.12515905088 NA NA NA NA NA "Sudan" -1.22 -2.26 -1.47 -1.79 -1.42 126071.563317122 0.066535 47.5 0.484 28.6436653137207 28.4919986724854 0.316534966230392 0.35162615776062 482.015563964844 NA 2193.69509801514 59961.5297901694 155.62741699797 19.3002540054348 37.7004626413043 2.39209125137535 0.347701453014906 0.145354594150617 2.17968715701459 6 0.119276056537774 0.0927748741066929 0.77781641009662 0.101773614228564 0.119276056537774 0.0927748741066929 0.77781641009662 0.101773614228564 0.0550887176018414 0 0.0946346390411452 0.0867118298947517 2.81227311366695 -1.04347142334268 -1.08299142334268 -1.00407142334268 "benthic"
"536" "Sudan_2015__2015-12-01" "Sudan_2015" 2015 12 "2015-12-01" -10.75 89.9862060546875 2.2238986492157 3858.50963131649 NA NA NA NA NA "Sudan" -1.22 -2.26 -1.47 -1.79 -1.42 160754.685276992 0.066535 47.5 0.484 28.4046669006348 28.5749988555908 0.471542418003082 0.40131688117981 579.545715332031 NA 2779.13618663395 15189.8737484553 35.7989898732233 19.5170034823901 37.3174873807418 20.6135979863439 20.5227692276541 0.995593745509636 20.6135979863439 4 0.0632370060249627 0.0147997361081955 0.234036002627217 0.0644759867435408 0.0632370060249627 0.0147997361081955 0.234036002627217 0.0644759867435408 0.0871998496720997 0 0.150431735336888 0.129676478297291 38.3861847090987 -1.16447664480308 -1.20218664480308 -1.12749664480308 "benthic"
