"key" "Exped." "Date.x" "Year" "Month" "TERRITORY1" "conflicts" "RuleofLaw_mean" "NoViolence_mean" "GovernmentEffectiveness_mean" "Voice_mean" "Corruption_mean" "HDI_mean" "Country" "NGO" "MarineEcosystemDependency" "SAU" "TravelTime_market" "LinearDistcities" "TravelTime_pop" "LinearDistpop" "FE_PurseSeine" "FE_DriftingLongline" "FE_FixedGear" "FE_OtherFishing" "FE_Trawlers" "distPort" "distSeamounts" "distCoralReef" "Bathymetry" "Slope" "distCoast" "PP" "CHL" "SST_mean" "SST_sd" "sst_week" "protection" "mean_lat" "mean_long" "mean_maxsize" "std_maxsize" "cv_maxsize" "median_maxsize" "string_number" "mean_meansize" "std_meansize" "cv_meansize" "median_meansize" "mean_mediansize" "std_mediansize" "cv_mediansize" "median_mediansize" "excess_mass" "modes_p_value" "unimode" "first_mode" "second_mode" "betaslope" "betaslope_ci_inf" "betaslope_ci_sup" "bruvs_type" "distMarket"
"11" "Ascension Gov 2017__2017-01-16" "Ascension Gov 2017" "2017-01-16" 2017 "Jan" "Ascension" 33 1.73 0.37 1.54 1.32 1.79 0.915 "UK" 2830 0.072825 0.210399756 3959.432445 1319810.815 72 23706.13242 NA NA NA NA NA 27.73458099 16720.70592 1787198.689 -3443.9021 89.98741913 24305.80554 309.2315979 0.105701126 25.95046806 1.296501756 25.6660003662109 NA -7.93542 -14.675385 0.00365180841529555 NA NA 0.00365180841529555 1 0.00322351780784912 NA NA 0.00322351780784912 0.00322351780784912 NA NA 0.00322351780784912 NA NA NA NA NA NA NA NA "pelagic" NA
"12" "Ascension Gov 2017__2017-01-17" "Ascension Gov 2017" "2017-01-17" 2017 "Jan" "Ascension" 33 1.73 0.37 1.54 1.32 1.79 0.915 "UK" 2830 0.072825 5.795330788 3818.3101 1272770.03333333 87.8994949466667 28567.8609763333 NA NA NA NA NA 34.5437437666667 20061.0595523333 1826593.93333333 -2504.21529166667 89.9877039633333 29376.6348273333 308.6144816 0.105263817 25.8510411566667 1.284017205 25.1897220611572 NA -8.22947021276596 -14.362729787234 82.4504494160945 135.027600519529 1.63768180132165 9.07006364538711 3 4.70916759063116 5.46953838799536 1.16146607287389 3.41663739668049 1.52596083095773 1.34007702416498 0.878185728610035 2.05993710026635 0.155392500560094 0.002 2.24904901116957 2.17229605344958 238.281408637447 -1.13069015263346 -1.21855015263346 -1.04733015263346 "pelagic" NA
"13" "Ascension Gov 2017__2017-01-18" "Ascension Gov 2017" "2017-01-18" 2017 "Jan" "Ascension" 33 1.73 0.37 1.54 1.32 1.79 0.915 "UK" 2830 0.072825 20.901577154 3844.421033 1281473.67766667 66.8284271266667 22371.02052 NA NA NA NA NA 38.6240266166667 25984.9869433333 1843952.27866667 -2643.09163433333 89.98988342 22556.6110626667 313.584106466667 0.107944789 25.88989512 1.314434727 25.3236656188965 NA -7.94176166666667 -13.94538 218.515926144802 262.31870149325 1.20045575680109 218.515926144802 2 159.759892624526 202.578294480699 1.2680172172925 159.759892624526 210.259332839374 273.995287724786 1.30313020603991 210.259332839374 NA NA NA NA NA NA NA NA "pelagic" NA
"14" "Ascension Gov 2017__2017-01-19" "Ascension Gov 2017" "2017-01-19" 2017 "Jan" "Ascension" 33 1.73 0.37 1.54 1.32 1.79 0.915 "UK" 2830 0.072825 31.08800628 3917.76582 1305921.94 4.242640687 1614.538512 NA NA NA NA NA 3.130103588 19656.76875 1808336.91 -79.51979065 89.98940277 2045.286979 407.5245056 0.144346744 25.97916603 1.288174272 25.4662494659424 NA -7.92287321428571 -14.44238 234.50248210047 NA NA 234.50248210047 1 19.312807200651 NA NA 19.312807200651 2.0650766360298 NA NA 2.0650766360298 0.107613557359096 0.428 4.63347485307241 NA NA -0.904840802856803 -1.0303908028568 -0.773950802856803 "pelagic" NA
"15" "Ascension Gov 2017__2017-01-21" "Ascension Gov 2017" "2017-01-21" 2017 "Jan" "Ascension" 33 1.73 0.37 1.54 1.32 1.79 0.915 "UK" 2830 0.072825 18.441668534 3882.823224 1294274.408 4.5 1608.85849 NA NA NA NA NA 12.71143675 13937.8072485 1820894.108 -401.37731935 89.998809815 2008.432607 334.41680905 0.115747023 25.913124085 1.2981303335 25.52649974823 NA -7.99405020491803 -14.3517218032787 132.529050989896 16.1383327034003 0.121772038529354 132.529050989896 2 16.1398095470337 6.04326529244079 0.374432255525063 16.1398095470337 6.7439985510763 4.71719161201414 0.699465098678188 6.7439985510763 0.0954571072737726 0 3.03226931033747 3.02897799485331 129.215842320947 -0.823615937396228 -0.864655937396227 -0.781375937396227 "pelagic" NA
"16" "Ascension Gov 2017__2017-01-22" "Ascension Gov 2017" "2017-01-22" 2017 "Jan" "Ascension" 33 1.73 0.37 1.54 1.32 1.79 0.915 "UK" 2830 0.072825 0.59114827 3642.4083075 1214136.1025 741.3305192 230613.38835 NA NA NA NA NA 272.44610595 64391.83307 2024235.8645 -3127.4677735 89.991054535 230860.9251 336.53297425 0.1194524915 25.83710861 1.3966304065 26.4549989700317 NA -7.42845 -11.6414 0.00185500921472525 NA NA 0.00185500921472525 1 0.00185500921472525 NA NA 0.00185500921472525 0.00185500921472525 NA NA 0.00185500921472525 NA NA NA NA NA NA NA NA "pelagic" NA
"17" "Ascension Gov 2017__2017-01-23" "Ascension Gov 2017" "2017-01-23" 2017 "Jan" "Ascension" 33 1.73 0.37 1.54 1.32 1.79 0.915 "UK" 2830 0.072825 67.357596355 3087.354257 1029118.08565 1063.219913 330952.99765 NA NA NA NA NA 381.64875795 85778.26622 2151506.7995 -3493.8059085 89.96605682 331187.54865 289.92024235 0.100346781 25.493670465 1.408202529 25.7222490310669 NA -8.9784 -11.115953 4.00452671044648 5.64409988531967 1.40942995100921 4.00452671044648 2 0.611811696211924 0.853828005039569 1.39557319731889 0.611811696211924 0.14301961180064 0.190855881331979 1.3344734958309 0.14301961180064 NA NA NA NA NA NA NA NA "pelagic" NA
"18" "Ascension Gov 2017__2017-01-24" "Ascension Gov 2017" "2017-01-24" 2017 "Jan" "Ascension" 33 1.73 0.37 1.54 1.32 1.79 0.915 "UK" 2830 0.072825 23.76143453 3684.5844975 1228194.8325 1036.7970775 322054.16975 NA NA NA NA NA 369.4423218 36987.011837 2086407.699 -2980.9086915 89.960502625 322332.6086 368.1392517 0.132792011 25.84947872 1.4296079275 26.1409997940063 NA -6.885343 -11.306817 8.79727915126859 12.3053557954858 1.3987683673436 8.79727915126859 2 2.28202957125245 3.09140147718141 1.35467196224137 2.28202957125245 0.158856601100089 0.0887814675279636 0.558878050475386 0.158856601100089 NA NA NA NA NA NA NA NA "pelagic" NA
"19" "Ascension Gov 2017__2017-01-25" "Ascension Gov 2017" "2017-01-25" 2017 "Jan" "Ascension" 33 1.73 0.37 1.54 1.32 1.79 0.915 "UK" 2830 0.072825 0.064754904 3492.418632 1164139.544 507.37467505 159446.6672 NA NA NA NA NA 189.9796295 33151.641495 1979411.2205 -2552.942383 89.968753815 159648.9631 297.85577395 0.1007988605 25.704738615 1.3582313655 25.8134994506836 NA -8.42147142857143 -12.9210052380952 62.7345066479104 88.7132452196401 1.4141060472115 62.7345066479104 2 8.14700543119805 11.5198016955443 1.41399214629593 8.14700543119805 0.0639406065792431 0.0887902999449793 1.38863712271699 0.0639406065792431 0.0834756029790824 0.628 0.41960555140902 NA NA -1.56371071831785 -1.75588071831785 -1.40263071831785 "pelagic" NA
"20" "Ascension Gov 2017__2017-01-26" "Ascension Gov 2017" "2017-01-26" 2017 "Jan" "Ascension" 33 1.73 0.37 1.54 1.32 1.79 0.915 "UK" 2830 0.072825 0.5282495175 3020.763595 1006921.1983 892.16060505 288239.22055 NA NA NA NA NA 297.0921631 1305.1791605 2058419.92 -333.9845734 89.99700165 288962.1631 256.64066315 0.0843429305 25.38049412 1.3470079895 25.5824995040894 NA -9.74744824104235 -12.5467993485342 179.713118294126 104.583133016652 0.581944902015925 179.713118294126 2 24.8315680607246 5.76524580376709 0.232174053191825 24.8315680607246 16.5058505444739 3.2293082942783 0.195646282242599 16.5058505444739 0.129811502671926 0 17.7914678055756 9.85658634990118 253.662389436885 -0.806859297887622 -0.841969297887622 -0.770669297887622 "pelagic" NA
"21" "Ascension Gov 2017__2017-01-27" "Ascension Gov 2017" "2017-01-27" 2017 "Jan" "Ascension" 33 1.73 0.37 1.54 1.32 1.79 0.915 "UK" 2830 0.072825 3.235370886 2846.9999935 948999.9978 1244.3742415 385693.78525 NA NA NA NA NA 361.6525421 24100.078582 1919916.885 -1909.2236935 89.994709015 386488.9868 223.198967 0.071485739 25.18710899 1.300409734 25.4441251754761 NA -10.8725625 -13.0767735714286 112.97507173719 39.9000479133753 0.353175681146663 112.97507173719 2 13.9487477491271 1.82182657506685 0.13060861145624 13.9487477491271 0.112287167001992 0.150562942716382 1.34087399955251 0.112287167001992 0.105793237043221 0.41 1.02607123630223 NA NA -1.18989773264372 -1.31925773264372 -1.07196773264372 "pelagic" NA
"22" "Ascension Gov 2017__2017-01-28" "Ascension Gov 2017" "2017-01-28" 2017 "Jan" "Ascension" 33 1.73 0.37 1.54 1.32 1.79 0.915 "UK" 2830 0.072825 0.236594325 3509.5347 1169844.9 830.25692605 258928.69565 NA NA NA NA NA 242.0480194 105637.94535 1822163.676 -3730.496094 89.94478607 259651.68755 239.6367798 0.076133177 25.6014061 1.2128896715 25.7793750762939 NA -9.6424872 -15.238823 166.794961821524 NA NA 166.794961821524 1 9.99732367944555 NA NA 9.99732367944555 0.00269158528741432 NA NA 0.00269158528741432 0.0738954885792558 0.548 0.129288936398353 NA NA -1.39588211328266 -1.52716211328266 -1.28099211328266 "pelagic" NA
"23" "Ascension Gov 2017__2017-01-29" "Ascension Gov 2017" "2017-01-29" 2017 "Jan" "Ascension" 33 1.73 0.37 1.54 1.32 1.79 0.915 "UK" 2830 0.072825 0.472619796 3896.439087 1298813.029 186.746212 59114.68316 NA NA NA NA NA 63.75415802 38839.89813 1787470.536 -2788.7402345 89.992412565 59770.630385 299.1399536 0.101087153 25.89466095 1.2803212405 26.0944995880127 NA -8.34655 -14.78951 52.1426446030218 73.0787667256221 1.40151630746759 52.1426446030218 2 14.1737058052218 19.7125993690094 1.39078654798571 14.1737058052218 2.27443497889343 2.88448918406532 1.26822231052246 2.27443497889343 NA NA NA NA NA NA NA NA "pelagic" NA
"24" "Ascension Gov 2017__2017-01-30" "Ascension Gov 2017" "2017-01-30" 2017 "Jan" "Ascension" 33 1.73 0.37 1.54 1.32 1.79 0.915 "UK" 2830 0.072825 31.08800628 3922.967133 1307655.711 15 5505.882286 NA NA NA NA NA 7.402245522 17949.17176 1804741.332 -1185.957153 89.99865723 6091.324287 328.6245117 0.114429548 25.95703125 1.295226455 26.1709995269775 NA -7.9394775 -14.4889491666667 114.140777184045 NA NA 114.140777184045 1 9.84444849081004 NA NA 9.84444849081004 0.0107486192539418 NA NA 0.0107486192539418 NA NA NA NA NA NA NA NA "pelagic" NA
"25" "Ascension Gov 2017__2017-01-31" "Ascension Gov 2017" "2017-01-31" 2017 "Jan" "Ascension" 33 1.73 0.37 1.54 1.32 1.79 0.915 "UK" 2830 0.072825 31.08800628 3939.360084 1313120.028 24 8215.404406 NA NA NA NA NA 10.93450451 20048.81717 1809983.348 -1886.300049 89.99816895 9288.227839 311.2846069 0.10634581 25.95062447 1.310349584 26.4825000762939 NA -7.81311923076923 -14.3811023076923 0.0105547653625624 NA NA 0.0105547653625624 1 0.00247422581931302 NA NA 0.00247422581931302 0.00162965092434907 NA NA 0.00162965092434907 NA NA NA NA NA NA NA NA "pelagic" NA
"26" "Ascension Gov 2017__2017-02-01" "Ascension Gov 2017" "2017-02-01" 2017 "Feb" "Ascension" 33 1.73 0.37 1.54 1.32 1.79 0.915 "UK" 2830 0.072825 1.18229654 3509.696541 1169898.847 645 214859.0917 NA NA NA NA NA 257.7172241 76081.0775 2029371.084 -3546.028076 89.98806 215025.0114 314.2364807 0.108943179 25.7734375 1.361291528 26.4462490081787 NA -7.93541428571429 -12.0644642857143 13.4129721434007 NA NA 13.4129721434007 1 3.58140893077244 NA NA 3.58140893077244 0.00412839072729281 NA NA 0.00412839072729281 NA NA NA NA NA NA NA NA "pelagic" NA
"27" "Ascension Gov 2017__2017-02-02" "Ascension Gov 2017" "2017-02-02" 2017 "Feb" "Ascension" 33 1.73 0.37 1.54 1.32 1.79 0.915 "UK" 2830 0.072825 0 3381.288165 1127096.055 907.2426407 301957.2888 NA NA NA NA NA 357.9337158 2533.384822 2113553.927 -2282.366211 89.98721313 302123.5169 327.6746216 0.116345495 25.6959877 1.396854401 26.1639995574951 NA -7.93708333333333 -11.1650633333333 0.00317640715259427 NA NA 0.00317640715259427 1 0.00240503024109136 NA NA 0.00240503024109136 0.00262547781220474 NA NA 0.00262547781220474 NA NA NA NA NA NA NA NA "pelagic" NA
"28" "Ascension Gov 2017__2017-02-03" "Ascension Gov 2017" "2017-02-03" 2017 "Feb" "Ascension" 33 1.73 0.37 1.54 1.32 1.79 0.915 "UK" 2830 0.072825 30.5573170135 4085.922114 1361974.038 1050.5058425 345521.19585 NA NA NA NA NA 362.15205385 29672.100955 2012091.9895 -2937.9017335 89.99071121 345985.947 410.25961305 0.146754548 25.99523449 1.415590882 26.1111660003662 NA -6.07567933333333 -11.7000813333333 143.801456973318 185.935319704626 1.29300024921949 143.801456973318 2 18.9547113917652 22.4080530357377 1.18218909128169 18.9547113917652 0.0278736794600247 0.03360687345273 1.20568486485351 0.0278736794600247 NA NA NA NA NA NA NA NA "pelagic" NA
"29" "Ascension Gov 2017__2017-02-04" "Ascension Gov 2017" "2017-02-04" 2017 "Feb" "Ascension" 33 1.73 0.37 1.54 1.32 1.79 0.915 "UK" 2830 0.072825 10.71761461 3899.062905 1299687.635 1264.991991 392752.8859 NA NA NA NA NA 357.5033264 58907.57573 1846303.664 -3064.977051 89.98075867 393836.5273 489.5450134 0.175614581 26.03645706 1.436595798 26.5749988555908 NA -4.89547 -13.30616 0.00552068188639584 NA NA 0.00552068188639584 1 0.00189001714572376 NA NA 0.00189001714572376 0.00104537210125597 NA NA 0.00104537210125597 NA NA NA NA NA NA NA NA "pelagic" NA
"30" "Ascension Gov 2017__2017-02-05" "Ascension Gov 2017" "2017-02-05" 2017 "Feb" "Ascension" 33 1.73 0.37 1.54 1.32 1.79 0.915 "UK" 2830 0.072825 0.244882392 4372.250955 1457416.985 617.246212 199740.439 NA NA NA NA NA 180.2913284 143746.6721 1779201.232 -3442.4539795 89.962257385 200829.66135 393.53105165 0.1384505855 26.11166668 1.392364919 26.4042501449585 NA -6.26786666666667 -14.3111333333333 0.00332652836495122 0.00210984131846613 0.634247205193175 0.00332652836495122 2 0.00265183802242798 0.00115568508566763 0.435805307825513 0.00265183802242798 0.00265183802242798 0.00115568508566763 0.435805307825513 0.00265183802242798 NA NA NA NA NA NA NA NA "pelagic" NA
"31" "Ascension Gov 2017__2017-02-06" "Ascension Gov 2017" "2017-02-06" 2017 "Feb" "Ascension" 33 1.73 0.37 1.54 1.32 1.79 0.915 "UK" 2830 0.072825 0.228819897 4047.438855 1349146.285 162.7279221 52707.18358 NA NA NA NA NA 50.08623123 48401.78081 1795784.043 -3957.57666 89.99344635 53766.80301 333.5988159 0.115150593 25.97942543 1.338626385 26.1309986114502 NA -7.46282325581395 -14.4069939534884 0.0713417062894813 NA NA 0.0713417062894813 1 0.00379526596366276 NA NA 0.00379526596366276 0.00157722451223828 NA NA 0.00157722451223828 0.255652149759935 0 0.00219028577524889 0.00215380288492559 0.0713434832874511 -2.39899733122776 -2.87679733122776 -1.99402733122776 "pelagic" NA
"32" "Ascension Gov 2017__2017-02-07" "Ascension Gov 2017" "2017-02-07" 2017 "Feb" "Ascension" 33 1.73 0.37 1.54 1.32 1.79 0.915 "UK" 2830 0.072825 31.08800628 3981.853617 1327284.539 79.24264069 25906.69971 NA NA NA NA NA 25.78750229 26575.48162 1804378.177 -3231.07959 89.9864502 26972.33396 321.0783691 0.109827027 25.97828102 1.307960153 26.1439990997314 NA -7.675251875 -14.3912575 14.2684437466054 NA NA 14.2684437466054 1 8.43799624983886 NA NA 8.43799624983886 11.1645531010319 NA NA 11.1645531010319 NA NA NA NA NA NA NA NA "pelagic" NA
"33" "Ascension Gov 2017__2017-02-08" "Ascension Gov 2017" "2017-02-08" 2017 "Feb" "Ascension" 33 1.73 0.37 1.54 1.32 1.79 0.915 "UK" 2830 0.072825 1.5181012335 4512.203916 1504067.972 620.90977565 199140.2048 NA NA NA NA NA 195.69252015 180898.66295 1655175.7195 -3883.524048 89.977867125 199324.2651 374.37176515 0.129993252 26.186535835 1.358039558 26.4674987792969 NA -6.413145 -15.553935 103.817136115459 NA NA 103.817136115459 1 30.9357127249958 NA NA 30.9357127249958 9.96012569133103 NA NA 9.96012569133103 NA NA NA NA NA NA NA NA "pelagic" NA
"34" "Ascension Gov 2017__2017-02-09" "Ascension Gov 2017" "2017-02-09" 2017 "Feb" "Ascension" 33 1.73 0.37 1.54 1.32 1.79 0.915 "UK" 2830 0.072825 24.484250075 4585.456758 1528485.586 1136.333224 360204.2077 NA NA NA NA NA 350.47731015 174947.00455 1545460.4435 -3948.3504635 89.97442627 360481.16155 431.1049805 0.151200697 26.243567465 1.3106749655 26.3849992752075 NA -5.53949 -16.4727 0.00268006879280744 0.00016516260878032 0.061626257215326 0.00268006879280744 2 0.00230571535048438 0.000694578324034656 0.301242008858006 0.00230571535048438 0.00230571535048438 0.000694578324034656 0.301242008858006 0.00230571535048438 NA NA NA NA NA NA NA NA "pelagic" NA
"35" "Ascension Gov 2017__2017-02-10" "Ascension Gov 2017" "2017-02-10" 2017 "Feb" "Ascension" 33 1.73 0.37 1.54 1.32 1.79 0.915 "UK" 2830 0.072825 0.914393745 4739.4634245 1579821.1415 964.19404715 297658.4278 NA NA NA NA NA 326.9556427 192354.267 1516326.025 -4142.188477 89.972045895 297952.29375 353.37045285 0.1218433715 26.22440052 1.3034046295 26.4666662216187 NA -7.054523 -17.063739 68.7965437962974 NA NA 68.7965437962974 1 6.90843868870252 NA NA 6.90843868870252 0.00727362604920016 NA NA 0.00727362604920016 NA NA NA NA NA NA NA NA "pelagic" NA
"36" "Ascension Gov 2017__2017-02-11" "Ascension Gov 2017" "2017-02-11" 2017 "Feb" "Ascension" 33 1.73 0.37 1.54 1.32 1.79 0.915 "UK" 2830 0.072825 0.051501785 4259.5518675 1419850.6225 797.256926 247686.85805 NA NA NA NA NA 279.7338562 16852.40225315 1609777.875 -1872.02163695 89.97781372 248089.94565 283.97618105 0.0946435815 25.96270752 1.2010529045 25.8800001144409 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "pelagic" NA
