ID lat_in lon_in mean_median_size STD CV median_median_size BRUVS_Number
"53" -11.5978173702214 142.938122324009 0.584468400965647 0.769832613916378 1.31715010194645 0.263271114160145 18
"54" -13.5126770981573 143.719251294181 0.408271454342612 0.362467775209109 0.88781072336479 0.239669332934017 19
"55" -13.3833963194028 143.69585579173 0.40582132550459 0.473109443547936 1.16580725017268 0.281272363268679 10
"56" -11.5490119798348 142.997596689018 0.667561047618416 0.981119010477072 1.46970679906699 0.253693036782895 20
"57" -12.2466990181458 143.274646233221 0.271814462740811 0.22955452065012 0.844526513914793 0.21057392832029 18
"58" -13.6452434289986 143.733365912378 0.546636469097987 1.06279744975784 1.94424907564542 0.182009553732569 18
"59" -11.48480684158 143.028095680667 0.29396221911916 0.491509285027083 1.67201515385161 0.116889043461333 17
"60" -13.5003977829142 143.739232112808 0.174683966805713 0.183303727564247 1.04934488789186 0.120011357338351 19
"61" -13.5121471206321 143.721419457336 0.711789069801364 1.04782816041374 1.47210487610628 0.0873347083923836 19
"62" -13.5386672690385 143.755131048077 0.529836796041005 0.864429885137222 1.63150217500244 0.1515989 13
"63" -12.2265391300957 143.271473636364 0.259670902766205 0.418744195748596 1.61259575596583 0.109549426261297 17
"64" -14.0404400610625 143.942474810625 0.204846673634923 0.194103296419743 0.947554055799184 0.187823589189975 19
"65" -13.5315775575 143.77034121978 0.881322414817548 1.46302480116578 1.66003357746059 0.244229182352447 18
"66" -14.0668947452257 144.014800097127 0.40844431399838 0.631245272671677 1.54548674332673 0.164967130648741 19
"67" -12.2468997547834 143.233784160237 0.680676401147613 1.29218541293589 1.89838432881951 0.169711244594987 19
"68" -13.5118346835294 143.716562114706 0.718306125771238 1.43458335189006 1.99717543874453 0.0758988836225492 18
"69" -14.4026729864576 144.906878688525 0.371007922618944 0.378237425383304 1.01948611424071 0.223217414160145 19
"70" -13.9103884579638 143.907622782805 0.547837872097591 0.673241113623411 1.22890575462713 0.223441539160145 16
"71" -14.0766640796495 125.68130305258 0.179345147697082 0.208654197233776 1.16342259555412 0.13011482519287 18
"72" -13.930249004837 125.63141888963 0.135982102521089 0.0819991277217525 0.603014118781075 0.1073377 15
"73" -13.8641954662123 125.818029849075 0.156638499012468 0.135516482982213 0.865154376711857 0.113117496398484 17
"74" -13.8686154842919 125.757095376906 0.378176544940629 0.880764934041132 2.32897821354681 0.11080607648099 15
"75" -13.5780470717347 125.957120251701 0.123141433664103 0.0835884127666335 0.678800061680624 0.105576 9
"76" -13.8125995825884 125.828271138573 0.355771534749715 0.796555940919521 2.23895355056975 0.120259564671721 18
"77" -15.5537430249764 123.16299867217 0.435952881972516 0.723635578000996 1.6598940113134 0.174202360720123 15
"78" -13.9367584165772 125.723319827181 0.618751534143635 1.87678618577767 3.03318227465113 0.147835597669605 15
"79" -13.814742740365 125.784826233577 0.308838321476222 0.334904839447835 1.08440182502941 0.210728243336086 13
"80" -16.98229398 122.381413 1.18181757364884 NA NA 1.18181757364884 1
"81" -30.3345445779449 114.953767940536 0.13202255032007 0.182645403185248 1.38344095567348 0.0660693903493985 32
"82" -30.289261490567 114.690921261456 0.113246317164903 0.137518596329326 1.21433173079774 0.0636697696280652 34
"83" -30.3434570379205 114.818464676902 0.124202653332312 0.161313308887386 1.29879116556216 0.0693229686407525 31
"84" -30.3413516561361 114.901292408682 0.53920460974765 1.18203138636223 2.19217596621702 0.1497913 30
"85" -21.5989240143369 114.720615412186 0.195404283872559 0.238360127408366 1.21983061314982 0.132861393848052 5
"86" -21.5566727311828 115.059094451613 0.110872795943852 0.145174059462892 1.30937493031573 0.0695233059973311 30
"87" -21.4252464114833 115.141331020734 0.0935163075559296 0.107667303811789 1.15132116125731 0.0576240160418724 18
"88" -21.5712160294118 114.732398382353 0.79009581189153 1.76949712850921 2.23959816249746 0.0905191125 6
"89" -12.513476478222 124.173028749403 0.25192803090602 0.221948777044563 0.881000721699603 0.271709128007848 16
"90" -13.4396232523524 124.026303606413 0.342074089345236 0.227974429467599 0.666447522827482 0.357689154040721 30
"91" -13.4702042815745 124.067622251677 0.161937014012958 0.196309625013231 1.21225913797276 0.058932131390103 32
"92" -13.0690191855236 124.584258116814 0.312514273190284 0.285021093499955 0.912025843140966 0.344119964571409 8
"93" -13.078674093643 124.579961622606 0.230594723312696 0.242532606524797 1.05176997565514 0.256223831022581 16
"94" -12.5170012724731 124.17639136577 0.353012649265934 0.108802027445441 0.308209996643712 0.33687875 7
"95" -13.9032124939666 123.906673184855 0.270569790266408 0.315518432116812 1.16612587017252 0.218273294098975 24
"96" -12.563054924712 124.005229790756 0.350450571164321 0.344766434876537 0.983780490729692 0.255948773304877 22
"97" -12.8834745629956 124.336471045918 0.203700152106744 0.234992488305976 1.15361960153488 0.151277379503049 8
"98" -12.5709101871691 123.598099040207 0.304625005246944 0.243547027821087 0.799497820684995 0.278370917125808 16
"99" -12.8040282819065 124.281987026128 0.445258705234093 0.456217068611352 1.02461122769401 0.264909295783401 24
"100" -12.5464214315253 124.033980361168 0.269002089873562 0.169412823288446 0.629782554358869 0.252728299116248 23
"101" -12.8817810125075 124.344584210678 0.424285343715933 0.421648576344633 0.99378539134016 0.420664817246126 15
"102" -12.5464958930144 124.032648564637 0.332796933979973 0.178149170419651 0.535308929349606 0.346593720754717 7
"103" -20.4390063878492 115.566592511387 0.363627195834571 0.597061311999309 1.64196000419874 0.221352027491975 41
"104" -20.4508702572823 115.473698771926 0.274646204179675 0.525575326858712 1.91364496891018 0.0738808612701179 39
"105" -20.2263438202247 115.348101048689 0.24173054129615 0.30179267912085 1.24846731200224 0.170921113414063 20
"106" -20.2644224470135 115.441726989403 0.214580821664054 0.255740054811285 1.19181226368715 0.138442878891508 30
"107" -20.3446159804321 115.592125046881 0.168095639224052 0.175952179399037 1.04673851273746 0.07414073 30
"108" -20.3628471830986 115.352629978873 0.383297745186939 0.765867586359579 1.99810094365688 0.0978045659876698 30
"109" -20.4530780487805 115.386492268293 0.828721983907335 0.666859649815058 0.804684396896154 0.819908706225162 10
"110" -22.4424889712794 167.165708036554 1.40061861470199 1.59559004008302 1.13920379419098 1.37025143248291 4
"111" -22.3839050508475 167.073110635593 0.190371354566447 0.176200024780144 0.925559547450948 0.151904284153788 4
"112" -20.2073979428571 163.944204228571 0.695190324409067 1.28809511067381 1.85286685594874 0.213212555987944 10
"113" -19.686609390681 163.612084767025 0.166492494091856 0.140621668437092 0.844612660793642 0.16197145 6
"114" -20.6909593782383 164.249061588946 0.0766186235624973 0.0499248622594006 0.651602181533283 0.079109273242686 4
"115" -22.3361238132296 166.229775525292 0.610162574082128 0.955951753174394 1.56671646833213 0.0343055222244219 7
"116" -21.4019309638554 164.926645662651 0.0218936884466706 0.00413189142631031 0.188725231765991 0.0218936884466706 2
"117" -22.3686810643564 167.094531935644 0.552117089932951 0.652099800590341 1.18108968637347 0.334377904374071 4
"118" -22.4104347207547 167.154145860377 0.241958252731348 0.267956043259607 1.10744742216801 0.217367562879485 4
"119" -22.4272556025641 167.207450974359 0.189190465 0.241447458209227 1.27621367286785 0.189190465 2
"120" -21.6468263953488 165.428670581395 0.0416866314195172 0.00312585634562735 0.0749846231078259 0.0416866314195172 2
"121" -22.392671704918 167.164708898361 0.132593928479954 0.138147903662462 1.04188710030827 0.102096550380294 4
"122" -18.47466 163.098 1.873917 NA NA 1.873917 1
"123" -18.4758648929664 163.094987798165 0.699144302949084 0.947959043306852 1.35588467117337 0.316507638309282 3
"124" -21.0032999305556 164.610157916667 0.449424045402619 0.602084457398082 1.33968011626681 0.099900565866189 6
"125" -18.47566 163.096321976744 0.00708821544459466 NA NA 0.00708821544459466 1
"126" -22.02134775 165.9544225 0.0782775464706739 0.0977289835386969 1.24849318795793 0.03156783 3
"127" -22.4434596571429 167.106172824762 0.26794189255616 0.282656102522254 1.05491567528213 0.21142573305517 4
"128" -18.0415 162.955406666667 13.6384455567744 19.135435010352 1.40305102445104 13.6384455567744 2
"129" -22.387458186227 166.879780339476 0.0739309918590341 0.0923383122821326 1.24897975747703 0.01496718 11
"130" -18.2132861861282 162.987522380158 0.0802006509797091 0.0681023533111194 0.849149632567813 0.0610587814484209 8
"131" -22.3132494179104 166.247240328358 0.359045042070368 0.67277096589969 1.87377873823373 0.215131896899265 12
"132" -20.9334165930599 165.503691104101 0.174589412371721 0.310332117274987 1.77749677405554 0.0696723400270279 12
"133" -20.2219481296296 163.876119964506 0.228933164293082 0.300434484272352 1.3123239929001 0.143383128740177 8
"134" -20.215848875969 164.447145736434 0.429692545998343 0.735150263879956 1.71087506806038 0.166115163631887 6
"135" -21.009361605948 164.612641333829 0.101769759748488 0.111171619481387 1.09238362904791 0.0493703188238939 11
"136" -22.3894248366959 166.291739132362 0.0497509185293142 0.0511319888723719 1.02775969537615 0.0319311791845467 10
"137" -18.0489853 162.951231978788 0.885879918964634 1.28557665065283 1.45118612932928 0.256379305798398 8
"138" -22.858224048913 166.805912880435 0.0727109732573335 0.0723624770633614 0.995207103159811 0.0416273232385794 8
"139" -18.3037658793309 162.993785910394 0.238558074844322 0.566645471299435 2.37529361212869 0.03801649 8
"140" -20.3872323232323 164.654334646465 0.115345675335845 0.169019388619641 1.46532922129518 0.0354995324897409 12
"141" -21.980315489555 166.909081861944 0.216203870901006 0.294718814528945 1.36315234921899 0.101737985756454 12
"142" -19.6142623561191 163.352940566703 0.0519891452012051 0.0575778635467346 1.10749779254689 0.0232476741036154 6
"143" -22.6503265251989 166.91791734748 0.116416086148592 0.0917108090102732 0.787784678598583 0.11338603 4
"144" -21.2239013658537 165.852263853659 0.277699570729191 0.266317543809308 0.959013163434151 0.201794687729155 3
"145" -21.6449285613208 166.393592346698 0.0725913800526154 0.100122409906101 1.37926031759598 0.02783058 12
"146" -22.4754463819095 166.399258869347 0.643935208198131 1.24001768483017 1.92568703969457 0.02958303 9
"147" -20.3928554139535 164.698798176744 0.061324708869362 0.0606382098548684 0.988805507157709 0.044517525062944 4
"148" -21.4114300992736 164.970010062954 1.96042577092112 5.34284652529135 2.72535007677489 0.0287434855323428 8
"149" -18.4592835416667 163.188844454167 1.53681441261415 1.18796715349907 0.773006254853062 1.13914007257977 7
"150" -18.2882133209302 163.07930292093 0.414736851343516 0.357509122387633 0.862014362190152 0.397521869229162 4
"151" -22.0115791535433 165.938677980315 1.42660101513449 2.10200455122565 1.47343547980546 0.330143534919718 8
"152" -19.6755161428571 163.9716220625 0.612069577423813 1.11698952728069 1.82493881166594 0.072495155 4
"153" -22.8923947318612 166.965193911672 0.0889472016340875 0.103031881291981 1.1583487664495 0.0300232438617218 7
"154" -18.32423 162.961120166667 0.04045435 NA NA 0.04045435 1
"155" -21.8746313986014 165.76029013986 0.330421976441347 0.646088233657684 1.95534280321204 0.0564175532951047 10
"156" -18.1509197649123 162.821540319298 1.05635744076478 1.16280526777686 1.10076875771804 0.630836319435978 5
"157" -22.092601386673 113.814750495049 0.869840944761408 0.71789030569511 0.825312156226473 0.466260739490036 3
"158" -22.6169068677191 113.554598412698 0.773343526430422 0.69802960356075 0.9026125902711 0.32353806285158 27
"159" -23.6071370455672 113.238562393999 1.86721502749786 1.98851757132323 1.06496442136496 0.827528153405495 20
"160" -22.0485908390063 113.806064465409 1.68219988169064 2.91351655334375 1.73196811214587 0.809567228217212 17
"161" -22.1984820005797 113.749982258065 3.05833253911045 5.82713967774833 1.90533226953902 0.953216944766509 10
"162" -22.1281985027784 113.793916425121 1.21426207071433 0.572518983432796 0.4714954022207 1.28559995 4
"163" -22.1534665676367 113.767844029851 1.3801089672919 2.17966071304372 1.57933957730941 0.565179027274891 12
"164" -22.6836193944485 113.486688888889 7.92146398866044 7.39625047163318 0.933697417828434 4.3825227713037 15
"165" -22.8433124865139 113.717590032662 0.263772657947609 0.587112055702067 2.22582605896431 0.12595896705056 29
"166" -23.2604911330159 113.756417986711 0.128749944427214 0.130458637608525 1.01327140907837 0.0920147125905386 30
"167" -22.119809944728 113.867038736673 0.268007552624386 0.288219852320375 1.07541690335987 0.1869583 17
"168" -22.4573615985704 113.727478161968 0.278463541756286 0.303013006085772 1.08816042550724 0.2231312 29
"169" -23.797563009302 113.399815269735 0.0584499796227191 0.0956779613785133 1.63692035473908 0.020776571537477 24
"170" -23.8081419634305 113.425961875149 0.157436628897055 0.269451357862346 1.7114909011329 0.03504607 28
"171" -23.7540541053423 113.272324478064 0.646445248287683 0.360708577956915 0.557987824819452 0.711119048707053 21
"172" -22.2407073468625 113.787522310875 1.0833364491321 1.74475835096318 1.61054153800601 0.509942566803531 28
"173" -22.1400226811114 113.814606629116 0.67255069720633 0.40434098218118 0.601205208560111 0.559000812194287 28
"174" -23.7782195146042 113.337175589277 0.466399200812869 0.523474116819526 1.12237352874358 0.217472664878354 16
"175" -22.0868864646407 113.826559339112 0.764295233239725 0.482970136127426 0.631915672272602 0.749756574006791 27
"176" -22.8303689256333 113.515097936508 0.914576828147574 0.531602846757694 0.581255538514383 0.75225416048889 20
"177" -23.7560425828195 113.292412917301 0.592681696384785 0.568511289483096 0.959218570357204 0.537136737898265 28
"178" -22.7733696367556 113.573193561077 0.797354607124643 0.706387271256048 0.885913575897386 0.557231856965776 29
"179" -22.2805857301504 113.775537651435 0.898737232853884 0.789616175874108 0.87858402546285 0.776775311968735 31
"180" -23.7866461608999 113.328603134503 0.600145350104428 0.417660148044019 0.695931657174956 0.549446345633719 20
"181" -22.1659929663742 113.838187477735 0.635518468461809 0.432244423741996 0.680144551563054 0.591993792181718 21
"182" -22.7193188576256 113.614255422972 0.309091861070539 0.404042065527362 1.30719089182084 0.1140535 23
"183" -22.8118655317571 113.677610986857 0.707509735525864 1.50502901582493 2.12722022080206 0.201239635524076 22
"184" -23.813415284101 113.464439204857 0.0980756521502829 0.227812584393542 2.32282507838399 0.01973581 15
"185" -22.7718853066942 113.641587909825 0.971409426309265 1.52266120011917 1.56747624521651 0.273501937126479 35
"186" -22.21505703865 113.793313984758 1.17921018999964 1.74326485237714 1.47833258833836 0.761821974353526 18
"187" -22.8627744175824 113.703276725275 0.361014880880083 0.355422420590051 0.984509058805558 0.41830303433674 9
"188" -22.6705766703768 113.595640043705 1.12194197596431 3.62026837676923 3.22678752941534 0.182190346591149 34
"189" -22.3332246345257 113.733626143079 0.873840333765029 0.829141004017867 0.948847257307785 0.757766 21
"190" -22.1712485072145 113.788838838612 0.848736800831577 0.433493404465545 0.510751276533332 0.711119048707053 11
"191" -22.3105826530612 113.774001496599 0.228053314875879 0.248286251052212 1.0887202020604 0.216136991636729 4
"192" -13.9456417489422 143.839141043724 0.255061998262705 0.273954372467358 1.07406973337202 0.17782779809205 18
"193" -14.4647222222222 144.887430555556 0.339610984149917 0.523857281327394 1.54252160788811 0.102050746811109 4
"194" -13.6678324022346 143.895134078212 0.240042779442957 0.22647411904337 0.943473990631692 0.160807 6
"195" -14.2886560402292 144.7681888125 2.2651757136395 3.84226427950909 1.69623233039862 0.476402068677661 15
"196" -13.949876870102 143.972076307347 0.417769710988136 0.708857269573949 1.69676558862373 0.138819520216717 17
"197" -14.0606650389109 144.000353762376 0.26226477140846 0.334792318689969 1.27654323107144 0.110530534165359 12
"198" -13.5254720496894 143.775931677019 2.95378066477213 5.94864692508442 2.0139094943745 0.561530845593837 7
"199" -13.9087719565152 143.841260424242 0.133122868054546 0.106355413734078 0.7989267004862 0.110663595532207 6
"200" -13.4759813108901 143.826430070549 0.151135560941563 0.136598465982663 0.90381419919749 0.138819520216717 15
"201" -13.524640625 143.77958125 0.154814690395098 0.0885541342342471 0.572000848293213 0.111152260442215 10
"202" -13.9809369995586 143.904494739898 0.0999204765244391 0.0760183156122988 0.760788161310518 0.0924807719087567 11
"203" -14.1432173913043 144.225652173913 0.124182519837707 0.0516061647224022 0.415567060403074 0.138819520216717 5
"204" -13.4761104972376 143.739276243094 0.138400723910182 0.157469288493065 1.1377779251737 0.0907695095821571 7
"205" -13.6513565891473 143.727178294574 0.29256889036885 0.191221956960119 0.653596343476711 0.232220386464383 6
"206" -13.5890578188034 143.770140555556 2.41365228619279 5.10908490881282 2.11674437864939 0.272162289754951 14
"207" -14.0740611112308 144.224174358974 0.513588829929295 0.531127771597002 1.0341497724359 0.273122910248519 7
"208" -14.0445504724277 144.012453606936 3.535207166351 9.55158076942272 2.70184470668001 0.253025770480634 9
"209" -13.997985915493 144.008014084507 0.233076398160086 0.135190640969116 0.580027158632606 0.271960779103791 3
"210" -14.0571232876712 144.248719178082 0.467573531543087 0.607756549384811 1.29980956659179 0.120734860243189 3
"211" -13.477374953271 143.733485981308 0.498619731762142 0.246664701156254 0.494695025976071 0.476402068677661 7
"212" -13.9359888888889 143.888977777778 0.288159621495948 0.494003834949927 1.71434093501845 0.0679654819457701 5
"213" -13.8073 143.782566666667 0.538598270068741 0.546248853027084 1.01420461851347 0.2272744 3
"214" -13.797 143.755 0.492620136970275 NA NA 0.492620136970275 1
"215" -14.13725 144.22825 0.467071083762794 0.609639505319027 1.30523923769307 0.467071083762794 2
"216" -26.1224120221481 113.233541974454 0.155489209911019 0.474696807030772 3.05292442673304 0.06416585 65
"217" -26.1399688706429 113.178257283295 0.396068412986148 0.930369977480195 2.34901331935484 0.08497119 61
"218" -26.1021613339305 113.245358340007 0.165282635403899 0.360024761455511 2.17823705784775 0.0580048925 54
"219" -26.1501657681831 113.19719438683 0.1804744219096 0.391703557691467 2.17041037476032 0.07860351 69
"220" -26.0457807736769 113.221626686281 0.0771899229928488 0.130404412104725 1.68939684156449 0.05397782 50
"221" -20.1166966216216 116.433637837838 0.0206867559594923 0.00621788109891109 0.300573038667184 0.01971497 5
"222" -20.1493395196507 116.219373144105 0.596896473633588 0.301191998630958 0.504596713057226 0.510875798390061 14
"223" -20.1404844613918 116.342126882745 0.351609017433143 0.229188496465247 0.651827698101702 0.385263494355531 16
"224" -20.1332096551724 116.431235862069 0.273398916366253 0.249161898749122 0.911349255003404 0.3615711 17
"225" -20.1542938650307 116.216891411043 0.488318424277945 0.117738297308979 0.24110967650478 0.47937017966185 4
"226" -20.138729 116.2031965 0.36058895903487 0.0725712356534575 0.201257508958946 0.391842600769758 4
"227" -20.1616979865772 116.221812080537 0.448095396853381 0.236755058609406 0.528358604600604 0.445005598576285 6
"228" -20.1412929292929 116.342842712843 0.621782580581806 0.406277389582727 0.653407480799109 0.616154566872288 17
"229" -20.118263322884 116.436426332288 0.660008405713087 0.854883056981588 1.29526086271273 0.440028477226566 11
"230" -20.1407135678392 116.213263819095 0.573172789198737 0.520372524180527 0.907880719369073 0.417300763052615 22
"231" -20.1301687533729 116.431101079331 0.957652575099494 1.08104575372385 1.12884962859473 0.546467936349547 8
"232" -20.1414379310345 116.423617241379 0.641873627798415 0.494438590584435 0.770305195869049 0.553199636849367 9
"233" -20.0728099173554 116.636718044077 0.475961616453856 0.65123129667314 1.3682433082002 0.21153607081299 22
"234" -20.0647174718196 116.63891489533 0.228533810275572 0.318083601406401 1.39184482603623 0.207333368576761 19
"235" -20.1143929411765 116.428908235294 0.163231087596582 0.0973656899620268 0.596489868416863 0.192240979536322 4
"236" -20.1200224315069 116.462464726027 0.425103306226742 0.484112948203431 1.13881247478516 0.196404066915331 11
"237" -20.1303624197002 116.436284047109 0.197847950074207 0.231684333826455 1.17102215989378 0.107355970347094 10
"238" -20.1513792482381 116.22559036805 0.592534658094948 0.260531931124151 0.439690619890124 0.565363926011533 19
"239" -20.1413881748072 116.421335475578 0.227507629520459 0.19351008095267 0.850565237572695 0.220012960185357 7
"240" -20.0646598726115 116.643977866242 0.7273267249222 0.445282161595112 0.612217517021312 0.77826371086189 15
"241" -20.1286893772894 116.437098190476 0.548563482186998 0.513892163565493 0.936796159884216 0.358747157799839 10
"242" -20.0570403567447 116.636345121516 0.427127143356547 0.426450610074146 0.998416084547837 0.296456000356398 17
"243" -20.1395397283531 116.420972018676 0.547285750259303 0.596035348100192 1.08907521859977 0.455672236725437 18
"244" -20.0703522556391 116.654472071429 0.109448730937369 0.0460780901852443 0.421001593993923 0.1041902573231 5
"245" -20.1248648148148 116.436867611111 1.26606089179194 1.24832187341796 0.985988811052468 1.03905087240133 3
"246" -20.0719898190045 116.635617719457 0.677193565872043 0.249888170463307 0.369005529669376 0.707133753123575 25
"247" -20.1245618547297 116.430348150338 0.499545792128556 0.185298837533345 0.370934637931369 0.486331055088693 10
"248" -20.1258275132275 116.431928126984 0.520993873162499 0.378423406459991 0.726349053133607 0.404456626863625 5
"249" -20.1358328358209 116.426889837178 0.783680062111222 0.544449880910514 0.694734888933852 0.622939918908977 20
"250" -20.1251913043478 116.437631014493 0.658412964546222 0.481550482048272 0.731380619730288 0.684839918880729 3
"251" -20.1135 116.438380137931 0.338821655654697 NA NA 0.338821655654697 1
"252" -20.1323588911223 116.427061976549 1.04503445470922 0.586292651879757 0.56102710225271 0.817321197546069 20
"253" -20.126220873385 116.435503875969 0.810912948729001 0.65942113620579 0.813183631164535 0.804873564422041 18
"254" -20.1461005904059 116.22535301353 0.468041511251924 0.22690535772284 0.484797506776504 0.487812390830562 17
"255" -20.1438415613682 116.208718309859 0.781902145772412 0.358979901636674 0.459111032726545 0.7088894 17
"256" -20.14018168 116.4102892 0.608237970923477 0.316644518164234 0.52059314495522 0.59261901395127 6
"257" -20.8678321418039 115.507781122251 0.107472149475105 0.0811737585118374 0.755300409532057 0.0829930093917078 26
"258" -20.8895034356527 115.569418530337 0.052553134141283 0.0971842999226736 1.84925792744168 0.02398696 25
"259" -20.8788911078473 115.491324496497 0.190228225403204 0.371283611613006 1.95177982040278 0.134311310977984 30
"260" -20.7997555148998 115.479542654035 0.181275273195703 0.113666352887438 0.627037272561301 0.135414921955969 23
"261" -20.8505790921067 115.478411121513 0.15728204282661 0.18279780377773 1.16222933332096 0.135414921955969 27
"262" -20.7632992266949 115.490039172914 0.198357350154638 0.190011060822784 0.957922964158642 0.204251035999059 15
"263" -20.5705662381847 115.543160746168 0.111262980835308 0.0767247129777649 0.689579880044138 0.122194893241066 13
"264" -20.6963248034657 115.384172419654 0.583511292623936 0.906763081646306 1.55397692059869 0.06574825 25
"265" -20.8260380816313 115.494146549326 0.177946209770739 0.214102799488652 1.20318831047031 0.06574825 43
"266" -20.7382918227122 115.487063573964 0.215623316618422 0.170339464315008 0.789986291772189 0.161542367442645 19
