"Exped" "Date" "mean_lat" "mean_long" "betaslope" "betaslope_ci_inf" "betaslope_ci_sup" "BRUVS_number"
"209" "PCB_2017_04" "2017-04-05" -13.997985915493 144.008014084507 -0.983399938104252 -1.01907993810425 -0.947599938104251 3
"210" "PCB_2017_04" "2017-04-07" -14.0571232876712 144.248719178082 -1.0315508637499 -1.0908608637499 -0.972570863749898 3
"211" "PCB_2017_04" "2017-04-20" -13.477374953271 143.733485981308 -0.996610488510351 -1.05603048851035 -0.937150488510351 7
"212" "PCB_2017_04" "2017-04-14" -13.9359888888889 143.888977777778 -0.967037167182208 -1.02950716718221 -0.904007167182208 5
"213" "PCB_2017_04" "2017-04-12" -13.8073 143.782566666667 -1.16983183271677 -1.31364183271677 -1.03519183271677 3
"214" "PCB_2017_04" "2017-04-19" -13.797 143.755 -2.03928557634439 -2.53928557634439 -1.60107557634438 1
"216" "Shark Bay_2009" "2009-09-20" -26.1224120221481 113.233541974454 -1.08214498327285 -1.09025498327285 -1.07407498327285 65
"217" "Shark Bay_2009" "2009-09-16" -26.1399688706429 113.178257283295 -1.0672465621356 -1.0768365621356 -1.0576865621356 61
"218" "Shark Bay_2009" "2009-09-18" -26.1021613339305 113.245358340007 -1.09159778286964 -1.10233778286964 -1.08090778286964 54
"219" "Shark Bay_2009" "2009-09-17" -26.1501657681831 113.19719438683 -1.07030581832331 -1.08092581832331 -1.05970581832331 69
"220" "Shark Bay_2009" "2009-09-19" -26.0457807736769 113.221626686281 -1.10246168343229 -1.11346168343229 -1.09152168343229 50
"221" "Wandoo_2017_05s" "2017-05-04" -20.1166966216216 116.433637837838 -1.24361928845736 -1.32074928845736 -1.16920928845736 5
"222" "Wandoo_2017_05s" "2017-05-07" -20.1493395196507 116.219373144105 -0.937711791807014 -0.967681791807014 -0.907531791807014 14
"223" "Wandoo_2017_05s" "2017-05-06" -20.1404844613918 116.342126882745 -1.0243673900404 -1.0424073900404 -1.0063573900404 16
"224" "Wandoo_2017_05s" "2017-05-05" -20.1332096551724 116.431235862069 -0.998205810483866 -1.01672581048387 -0.979675810483866 17
"225" "Wandoo_2017_05s" "2017-05-08" -20.1542938650307 116.216891411043 -0.667917608713598 -0.749337608713598 -0.583007608713598 4
"226" "Wandoo_2017_05s" "2017-05-09" -20.138729 116.2031965 -0.742767989531882 -0.801887989531882 -0.681457989531882 4
"227" "Wandoo_2017_09s" "2017-10-04" -20.1616979865772 116.221812080537 -0.891616758738002 -0.942386758738001 -0.839696758738001 6
"228" "Wandoo_2017_09s" "2017-10-02" -20.1412929292929 116.342842712843 -0.83916248087458 -0.86416248087458 -0.81378248087458 17
"229" "Wandoo_2017_09s" "2017-10-01" -20.118263322884 116.436426332288 -0.979176457980568 -1.00945645798057 -0.948796457980567 11
"230" "Wandoo_2017_09s" "2017-10-03" -20.1407135678392 116.213263819095 -0.96989654714695 -0.98909654714695 -0.95063654714695 22
"231" "Wandoo_2017_09s" "2017-09-28" -20.1301687533729 116.431101079331 -1.18749399828125 -1.20185399828125 -1.17330399828125 8
"232" "Wandoo_2017_09s" "2017-09-30" -20.1414379310345 116.423617241379 -0.89016610090593 -0.91777610090593 -0.86225610090593 9
"233" "Wandoo_2018_04s" "2018-04-23" -20.0728099173554 116.636718044077 -1.12472522153532 -1.14260522153532 -1.10698522153532 22
"234" "Wandoo_2018_04s" "2018-04-24" -20.0647174718196 116.63891489533 -1.18201341967709 -1.20196341967709 -1.16230341967709 19
"235" "Wandoo_2018_04s" "2018-04-19" -20.1143929411765 116.428908235294 -1.1727477004178 -1.2534177004178 -1.0953877004178 4
"236" "Wandoo_2018_04s" "2018-04-22" -20.1200224315069 116.462464726027 -1.00112522202513 -1.03117522202513 -0.971075222025126 11
"237" "Wandoo_2018_04s" "2018-04-20" -20.1303624197002 116.436284047109 -1.17152396541385 -1.19426396541385 -1.14908396541385 10
"238" "Wandoo_2018_04s" "2018-04-25" -20.1513792482381 116.22559036805 -0.977285763519948 -0.992795763519948 -0.961745763519948 19
"239" "Wandoo_2018_04s" "2018-04-21" -20.1413881748072 116.421335475578 -1.08252876779207 -1.11552876779207 -1.04985876779207 7
"240" "Wandoo_2018_09s" "2018-09-19" -20.0646598726115 116.643977866242 -0.979852987593301 -1.0272829875933 -0.932222987593301 15
"241" "Wandoo_2018_09s" "2018-09-07" -20.1286893772894 116.437098190476 -1.02354477304217 -1.05926477304217 -0.987964773042169 10
"242" "Wandoo_2018_09s" "2018-09-18" -20.0570403567447 116.636345121516 -1.16388033365068 -1.18622033365068 -1.14184033365068 17
"243" "Wandoo_2018_09s" "2018-09-06" -20.1395397283531 116.420972018676 -1.02608384713408 -1.04763384713408 -1.00460384713408 18
"244" "Wandoo_2018_09s" "2018-09-17" -20.0703522556391 116.654472071429 -1.14861191874203 -1.19612191874203 -1.10199191874203 5
"245" "Wandoo_2018_09s" "2018-09-03" -20.1248648148148 116.436867611111 -1.22727203665389 -1.36287203665389 -1.09852203665389 3
"246" "Wandoo_2019_04s" "2019-04-30" -20.0719898190045 116.635617719457 -0.962895544575567 -0.991585544575567 -0.934075544575567 25
"247" "Wandoo_2019_04s" "2019-04-28" -20.1245618547297 116.430348150338 -0.919893563272648 -0.961633563272648 -0.877733563272648 10
"248" "Wandoo_2019_04s" "2019-04-26" -20.1258275132275 116.431928126984 -0.927362752578793 -0.972452752578793 -0.881672752578793 5
"249" "Wandoo_2019_04s" "2019-04-29" -20.1358328358209 116.426889837178 -0.928708734550566 -0.955868734550566 -0.901398734550566 20
"250" "Wandoo_2019_04s" "2019-04-27" -20.1251913043478 116.437631014493 -0.783997128174095 -0.970367128174095 -0.592727128174095 3
"251" "Wandoo_2019_04s" "2019-04-25" -20.1135 116.438380137931 -1.29954911193994 -1.55309911193994 -1.06275911193994 1
"252" "Wandoo_2019_09s" "2019-09-08" -20.1323588911223 116.427061976549 -0.834893737935765 -0.865233737935765 -0.804103737935765 20
"253" "Wandoo_2019_09s" "2019-09-07" -20.126220873385 116.435503875969 -0.958059200196004 -0.989749200196004 -0.926209200196004 18
"254" "Wandoo_2019_09s" "2019-09-10" -20.1461005904059 116.22535301353 -0.953059030020477 -0.978539030020477 -0.927489030020477 17
"255" "Wandoo_2019_09s" "2019-09-09" -20.1438415613682 116.208718309859 -1.33498541390908 -1.38989541390908 -1.28120541390908 17
"256" "Wandoo_2019_09s" "2019-09-11" -20.14018168 116.4102892 -1.0583403367487 -1.1144803367487 -1.0029203367487 6
"257" "Barrow_2008" "2008-10-26" -20.8678321418039 115.507781122251 -1.06538816252988 -1.07908816252988 -1.05173816252988 26
"258" "Barrow_2008" "2008-10-23" -20.8895034356527 115.569418530337 -1.44373158710925 -1.46237158710925 -1.42543158710925 25
"259" "Barrow_2008" "2008-10-22" -20.8788911078473 115.491324496497 -1.03674738863654 -1.04855738863654 -1.02496738863654 30
"260" "Barrow_2008" "2008-10-21" -20.7997555148998 115.479542654035 -1.06525000282694 -1.07883000282694 -1.05173000282694 23
"261" "Barrow_2008" "2008-10-27" -20.8505790921067 115.478411121513 -1.06787249716977 -1.08112249716977 -1.05467249716977 27
"262" "Barrow_2008" "2008-10-25" -20.7632992266949 115.490039172914 -1.17794613095219 -1.20710613095219 -1.14929613095219 15
"263" "Barrow_2008" "2008-10-24" -20.5705662381847 115.543160746168 -1.11491223854535 -1.13364223854535 -1.09635223854535 13
"264" "Barrow_2009" "2009-03-17" -20.6963248034657 115.384172419654 -1.25513705064014 -1.28834705064014 -1.22253705064014 25
"265" "Barrow_2009" "2009-03-19" -20.8260380816313 115.494146549326 -1.0783115602075 -1.0891615602075 -1.0675015602075 43
"266" "Barrow_2009" "2009-03-22" -20.7382918227122 115.487063573964 -0.988413513530792 -1.00380351353079 -0.973013513530792 19
"267" "Barrow_2009" "2009-03-18" -20.8195247636111 115.500858223502 -1.14728433713489 -1.15879433713489 -1.13584433713489 32
"268" "Barrow_2009" "2009-03-24" -20.8636397869824 115.492715327092 -1.19518576032368 -1.21259576032368 -1.17796576032368 35
"269" "Barrow_2009" "2009-03-20" -20.9413883221759 115.524643988677 -1.09363573084511 -1.10808573084511 -1.07926573084511 35
"270" "Barrow_2009" "2009-03-23" -20.8670895613501 115.527327062201 -1.10619351340805 -1.12384351340805 -1.08867351340805 17
"271" "Barrow_2009" "2009-03-21" -20.5465495256328 115.565064122702 -0.977507514966497 -1.0030175149665 -0.951967514966497 12
"272" "Dampier (Pluto)_2008" "2008-08-13" -20.5146251802494 116.718258978675 -0.980054271560711 -0.996724271560711 -0.963354271560711 28
"273" "Dampier (Pluto)_2008" "2008-08-01" -20.5599197928089 116.717230887617 -1.09273650498948 -1.10858650498948 -1.07698650498948 18
"274" "Dampier (Pluto)_2008" "2008-08-15" -20.4266296618738 116.7878153535 -1.10193715744149 -1.11486715744149 -1.08905715744149 36
"275" "Dampier (Pluto)_2008" "2008-08-09" -20.4554761917783 116.653973884408 -0.950913016429169 -0.968383016429169 -0.933383016429169 28
"276" "Dampier (Pluto)_2008" "2008-08-07" -20.3983767403704 116.788069405321 -1.04956796426398 -1.06551796426398 -1.03367796426398 23
"277" "Dampier (Pluto)_2008" "2008-08-08" -20.4271808891198 116.682688857479 -1.08807720737775 -1.10325720737775 -1.07298720737775 26
"278" "Dampier (Pluto)_2008" "2008-08-11" -20.4132889862353 116.709227194245 -1.03809205112495 -1.05020205112495 -1.02602205112495 29
"279" "Dampier (Pluto)_2008" "2008-08-12" -20.5372249408134 116.719535648148 -1.06805855799631 -1.08783855799631 -1.04844855799631 20
"280" "Dampier (Pluto)_2008" "2008-08-10" -20.5071366280003 116.697132525697 -1.1541171432242 -1.1666771432242 -1.1416871432242 28
"281" "Dampier (Pluto)_2008" "2008-08-18" -20.5096878600094 116.760859571833 -1.05941652095978 -1.07642652095978 -1.04249652095978 21
"282" "Dampier (Pluto)_2008" "2008-08-14" -20.4930486030125 116.691642860734 -1.0895521407038 -1.1110521407038 -1.0682621407038 16
"283" "Dampier (Pluto)_2008" "2008-08-16" -20.4308777156729 116.722185854491 -1.00006558759364 -1.00759558759364 -0.992535587593639 35
"284" "Dampier (Pluto)_2008" "2008-08-03" -20.5214830622484 116.682778580678 -1.08824553976129 -1.10475553976129 -1.07184553976129 24
"285" "Dampier (Pluto)_2008" "2008-08-02" -20.3958853169113 116.750412647753 -1.01041693083622 -1.02718693083622 -0.993656930836217 21
"286" "Dampier (Pluto)_2008" "2008-08-04" -20.4543096067735 116.727254104868 -1.03351704502352 -1.04514704502352 -1.02190704502352 42
"287" "Barrow_2010" "2010-02-27" -20.7708205990543 115.444736545102 -1.13351478393516 -1.14805478393516 -1.11907478393516 35
"288" "Barrow_2010" "2010-02-28" -20.7909188402464 115.482421760481 -1.13629603776653 -1.15065603776653 -1.12205603776653 30
"289" "Barrow_2010" "2010-02-23" -20.877730956681 115.521201974927 -1.06929532702787 -1.08738532702787 -1.05129532702787 19
"290" "Barrow_2010" "2010-02-24" -20.8509873301875 115.532077922515 -1.14979918507458 -1.16542918507458 -1.13430918507458 35
"291" "Barrow_2010" "2010-02-25" -20.7511865890492 115.430701321975 -1.24808170979523 -1.26909170979523 -1.22738170979523 30
"292" "Barrow_2010" "2010-03-01" -20.8165666762661 115.494274711549 -1.24792979774695 -1.28944979774695 -1.20757979774695 10
"293" "Barrow_2010" "2010-02-26" -20.8060786395315 115.475930433231 -1.14267847207217 -1.16453847207217 -1.12106847207217 14
"294" "Exmouth to Barrow Shallow_2015" "2015-04-08" -21.7922965169231 114.129730948718 -1.08549919032735 -1.12848919032735 -1.04298919032735 10
"295" "Exmouth to Barrow Shallow_2015" "2015-04-09" -21.7896343414875 114.1407078475 -1.15958773152521 -1.18236773152521 -1.13713773152521 15
"296" "Dirk Hartog_2017" "2017-09-15" -26.2778167972614 113.260008064315 -0.920612301595376 -0.948482301595376 -0.892482301595376 9
"297" "Dirk Hartog_2017" "2017-09-16" -26.0773485284741 113.152729722963 -1.00311526545967 -1.03021526545967 -0.976015265459669 8
"298" "Dirk Hartog_2017" "2017-09-20" -25.9515264701456 113.063210956311 -1.11838835987443 -1.14244835987443 -1.09463835987443 10
"299" "Long Reef_2018" "2018-09-19" -13.9420388920946 125.637852914022 -1.10395448450649 -1.11872448450649 -1.08927448450649 18
"300" "Long Reef_2018" "2018-09-22" -14.0902076865109 125.72513933685 -1.0904797019558 -1.1061797019558 -1.0748897019558 19
"301" "Long Reef_2018" "2018-09-18" -13.8887591715976 125.747726331361 -1.12250662481761 -1.14728662481761 -1.09801662481761 17
"302" "Long Reef_2018" "2018-09-23" -14.1631314285714 125.762846761905 -1.08878423440888 -1.10713423440888 -1.07056423440888 19
"303" "Long Reef_2018" "2018-09-21" -13.8929445967742 125.80323766129 -1.07748684658808 -1.09412684658808 -1.06094684658808 20
"304" "Long Reef_2018" "2018-09-20" -13.8346642259414 125.831076359833 -1.05113404923458 -1.07078404923458 -1.03157404923458 17
"305" "Sudan_2016" "2016-11-27" 19.0423791734007 38.0269202310017 -1.11373483250034 -1.13250483250034 -1.09511483250034 7
"306" "Sudan_2016" "2016-11-17" 19.2261712329073 38.0007180266854 -1.07175537446682 -1.10405537446682 -1.03960537446682 6
"307" "Sudan_2016" "2016-11-15" 19.217329999458 37.8065535795218 -1.03299182909345 -1.05888182909345 -1.00715182909345 5
"308" "Sudan_2016" "2016-11-22" 18.961155609554 37.6942502334389 -1.16391854440727 -1.19489854440727 -1.13331854440727 6
"309" "Sudan_2016" "2016-11-26" 18.5175035136225 38.6669394669113 -1.12336479057301 -1.14333479057301 -1.10358479057301 6
"310" "Sudan_2016" "2016-12-01" 18.8738405450099 37.4511081422544 -0.992979683176025 -1.01321968317602 -0.972729683176025 10
"311" "Sudan_2016" "2020-12-01" 18.8834642575314 37.417529675523 -1.04341330605775 -1.11659330605775 -0.970513306057745 1
"312" "Sudan_2016" "2016-11-29" 18.8708838885377 37.7506902028302 -0.88459072010624 -0.94952072010624 -0.81881072010624 5
"313" "Sudan_2016" "2016-11-02" 20.1032831247709 37.3408342022251 -1.07034478963289 -1.08944478963289 -1.05131478963289 10
"314" "Sudan_2016" "2016-10-23" 20.8460839409948 37.2716494456544 -1.13622788370304 -1.17120788370304 -1.10161788370304 6
"315" "Sudan_2016" "2016-11-11" 18.7342031865011 38.4912829921523 -1.06213336233395 -1.08801336233395 -1.03635336233395 6
"316" "Sudan_2016" "2016-11-07" 19.1339203639201 37.6169584074047 -1.26257886821986 -1.30277886821986 -1.22316886821986 6
"317" "Sudan_2016" "2016-11-16" 19.3002557612457 37.700460349481 -1.15018563591449 -1.20376563591449 -1.09742563591449 6
"318" "Sudan_2016" "2016-11-23" 18.6837768353957 37.7507209604317 -0.72329603162207 -0.79280603162207 -0.65216603162207 5
"319" "Sudan_2016" "2016-11-03" 19.6338204379903 37.2837874137772 -1.0364941224395 -1.0787541224395 -0.994374122439497 5
"320" "Sudan_2016" "2016-10-24" 21.2007780532787 37.2170583703415 -1.03350874522592 -1.06274874522592 -1.00433874522592 5
"321" "Sudan_2016" "2016-11-30" 19.7284285833865 37.4979779014343 -0.992670035300532 -1.04718003530053 -0.938110035300531 6
"322" "Sudan_2016" "2016-11-12" 19.1535556800284 37.9802354337589 -1.07373414462757 -1.10621414462757 -1.04141414462757 7
"323" "Sudan_2016" "2016-11-18" 19.4513040988153 37.4211748004878 -1.12956711268427 -1.17586711268427 -1.08397711268427 5
"324" "Sudan_2016" "2016-11-14" 19.2114387012336 37.6673399490464 -1.09566451409149 -1.12070451409149 -1.07075451409149 6
"325" "Sudan_2016" "2016-10-30" 20.9335712158294 37.1839126376303 -1.15182257297692 -1.21343257297692 -1.09135257297692 3
"326" "Sudan_2016" "2016-11-21" 19.5169268712943 37.31684952797 -1.16911871673539 -1.19840871673539 -1.14019871673539 6
"327" "Sudan_2016" "2016-10-31" 20.7503484232026 37.2340594706373 -0.845836997786468 -0.885336997786468 -0.805936997786468 6
"328" "Sudan_2016" "2016-10-28" 21.2170492503137 37.2170795640392 -1.03755405279166 -1.06860405279166 -1.00661405279166 6
"329" "Sudan_2016" "10420-05-28" 19.6338611282069 37.2837311282069 -0.823531616665735 -0.909241616665735 -0.735901616665735 1
"330" "Sudan_2016" "2016-10-22" 20.3349459316162 37.3168320989899 -1.05192859712393 -1.09388859712393 -1.01016859712393 3
"331" "Sudan_2016" "2016-11-28" 18.7378357191803 37.7503919672131 -1.0230187030664 -1.1235787030664 -0.923028703066403 5
"332" "Sudan_2016" "84316-07-08" 20.93355024 37.1838966036364 -1.01512598841742 -1.14272598841742 -0.887945988417424 1
"333" "Sudan_2016" "2020-10-22" 20.3338134858896 37.3168470785276 -1.06814272974351 -1.13444272974351 -1.00248272974351 2
"334" "Sudan_2016" "2016-11-24" 18.4465340799373 38.4378081350784 -1.02647573849468 -1.07487573849468 -0.978195738494677 6
"335" "Sudan_2016" "2016-10-26" 21.7506867716437 36.883913475872 -0.668795924193631 -0.707915924193631 -0.628975924193631 5
"336" "Sudan_2016" "2016-11-01" 20.5839622435666 37.3337104500512 -1.2275498380132 -1.2663298380132 -1.1893998380132 5
"337" "Sudan_2016" "2016-11-09" 18.817523527883 38.1339701406407 -1.09383397455659 -1.13924397455659 -1.04883397455659 5
"338" "Sudan_2016" "2016-10-29" 21.0004498676471 37.3005176397059 -1.05924827339082 -1.13559827339082 -0.983568273390821 2
"339" "Sudan_2016" "2016-11-25" 18.4543387328281 38.4340204183258 -0.986336460036818 -1.02086646003682 -0.951766460036818 6
"340" "Sudan_2016" "2019-10-29" 21.000486754717 37.3005283773585 -0.732693715260882 -0.890983715260882 -0.566223715260882 1
"341" "Sudan_2016" "2019-10-25" 21.7668390792308 36.8838309207692 -0.877693434694694 -0.987033434694694 -0.766253434694694 1
"342" "Sudan_2016" "2016-10-21" 21.2008477358491 37.2170505056604 -0.924071015926392 -1.05966101592639 -0.786261015926392 1
"343" "Sudan_2016" "2016-10-27" 21.5001893037475 36.9669474263708 -0.928810137910718 -0.970620137910718 -0.886780137910718 5
"344" "Sudan_2016" "2016-10-25" 21.7667668675444 36.8838405584911 -1.06264500435382 -1.11001500435382 -1.01555500435382 4
"345" "Sudan_2016" "2016-12-09" 18.8173463588636 38.1337860729545 -1.02664922498955 -1.16937922498955 -0.884849224989549 1
"346" "Ashmore_2017" "2017-07-16" -12.1968134661199 123.130554752366 -1.01806180320108 -1.03094180320108 -1.00520180320108 16
"347" "Ashmore_2017" "2017-07-14" -12.2368022527948 122.995116996361 -1.09619853952238 -1.11130853952238 -1.08119853952238 18
"348" "Ashmore_2017" "2017-07-17" -12.2483443855566 123.151704319569 -1.08066854195011 -1.09762854195011 -1.06381854195011 15
"349" "Ashmore_2017" "2017-07-21" -12.2928871094449 123.021486011454 -1.0968382519117 -1.1135882519117 -1.0802182519117 11
"350" "Ashmore_2017" "2017-07-15" -12.2234245928102 122.985872023462 -1.03103333822174 -1.04203333822174 -1.02005333822174 17
"351" "Ashmore_2017" "2017-07-18" -12.237976133931 123.004454628955 -1.16458264738691 -1.18301264738691 -1.14641264738691 19
"352" "Ashmore_2017" "2017-07-20" -12.2578160435196 122.948437656735 -1.03352262040363 -1.04544262040363 -1.02163262040363 10
"353" "Ashmore_2017" "2017-07-19" -12.2264933096935 123.012961725415 -1.04127420986436 -1.05799420986436 -1.02463420986436 19
"354" "Sudan_2015" "2015-11-23" 18.7501259977528 37.7502953101124 -1.06409259754177 -1.10366259754177 -1.02474259754177 6
"355" "Sudan_2015" "2015-11-16" 18.9668082833099 37.7002503028169 -0.759382605163823 -0.847712605163823 -0.668312605163823 3
"356" "Sudan_2015" "2015-11-24" 18.7341426388184 37.7503963285303 -0.980963879674076 -1.02300387967408 -0.938833879674076 4
"357" "Sudan_2015" "2015-10-28" 21.2007832459459 37.2170975702162 -1.04983993381864 -1.09007993381864 -1.00980993381864 5
"358" "Sudan_2015" "2015-11-03" 19.933728833137 37.4001826206116 -1.19328495026409 -1.22261495026409 -1.16430495026409 6
"359" "Sudan_2015" "2015-11-02" 20.2175284982037 37.3008091768034 -1.1842212718437 -1.2220812718437 -1.1467712718437 6
"360" "Sudan_2015" "2015-11-30" 19.3002540054348 37.7004626413043 -1.04347142334268 -1.08299142334268 -1.00407142334268 6
"361" "Sudan_2015" "2015-11-22" 18.6921127099605 37.7505787075099 -0.861866030367014 -0.930076030367014 -0.792796030367014 5
"362" "Sudan_2015" "2015-11-26" 19.2002398064993 38.0008038833087 -1.14116111160118 -1.17472111160118 -1.10792111160118 6
"363" "Sudan_2015" "2015-11-07" 19.1370074308178 37.6008826728972 -1.03688695091092 -1.08025695091092 -0.993646950910921 4
"364" "Sudan_2015" "2015-12-01" 19.5170034823901 37.3174873807418 -1.16447664480308 -1.20218664480308 -1.12749664480308 4
"365" "Sudan_2015" "2015-10-25" 20.8342047190966 37.2834694979128 -0.87083433293202 -0.92858433293202 -0.81245433293202 4
"366" "Sudan_2015" "2015-11-28" 19.2338859469417 37.7006172731152 -1.14558003065792 -1.18048003065792 -1.11100003065792 6
"367" "Sudan_2015" "2015-10-23" 21.0335610299512 37.3345905078049 -1.11598446333255 -1.18242446333255 -1.05042446333255 4
"368" "Sudan_2015" "2015-11-11" 18.8675910234454 37.7508303501401 -1.08149859404765 -1.12775859404765 -1.03558859404765 6
"369" "Sudan_2015" "2015-11-13" 18.7340630024031 38.488052519845 -0.838572646094424 -0.917042646094424 -0.758122646094424 4
"370" "Sudan_2015" "2015-11-12" 18.7984954912639 38.1669224196009 -1.17911639463785 -1.21412639463785 -1.14475639463785 6
"371" "Sudan_2015" "2015-11-08" 19.134243427 37.6168835618889 -1.10482801877807 -1.20699801877807 -1.00447801877807 2
"372" "Sudan_2015" "2015-11-14" 18.7338949761644 38.5000136986301 -1.13624243485968 -1.25531243485968 -1.02009243485968 2
"373" "Sudan_2015" "2015-11-29" 19.200897302521 37.6672919748109 -1.19386971934905 -1.22906971934905 -1.15933971934905 6
"374" "Sudan_2015" "2015-11-01" 20.3338079401116 37.316885443817 -1.07095287440849 -1.11233287440849 -1.02981287440849 6
"375" "Sudan_2015" "2015-10-24" 20.8841696625 37.2334204479348 -1.01668022162585 -1.07776022162585 -0.95574022162585 5
"376" "Sudan_2015" "2015-10-29" 21.5004174708249 36.9673214737827 -1.25774793519789 -1.29662793519789 -1.21974793519789 6
"377" "Sudan_2015" "2015-10-26" 21.000475155 37.30077974 -1.17196468007677 -1.23239468007677 -1.11291468007677 4
"378" "Sudan_2015" "2015-11-20" 18.4340834061765 38.4501649754902 -1.07036295435412 -1.13738295435412 -1.00388295435412 4
"379" "Sudan_2015" "2015-10-30" 21.7508763809524 36.8835111615238 -0.944192919636215 -0.999092919636215 -0.889022919636215 5
"380" "Sudan_2015" "2015-11-21" 18.5416593324793 38.4341878944628 -1.07264574995078 -1.15348574995078 -0.992735749950781 2
"381" "Sudan_2017" "2017-11-02" 18.7341882700682 38.4893691003138 -1.17924572434336 -1.21530572434336 -1.14357572434336 4
"382" "Sudan_2017" "2017-10-25" 19.9220829382002 37.4006036746872 -1.10631060534853 -1.12275060534853 -1.08995060534853 9
"383" "Sudan_2017" "2017-11-14" 18.6841178771311 37.75055 -1.01534018957692 -1.09823018957692 -0.932640189576916 1
"384" "Sudan_2017" "2017-10-17" 20.9273489148733 37.273656087357 -0.989868406592456 -1.01124840659246 -0.968478406592456 12
"385" "Sudan_2017" "2017-11-06" 18.6837843172 37.7506243866667 -0.996780917706784 -1.11274091770678 -0.880750917706784 2
"386" "Sudan_2017" "2017-11-07" 19.2009623793103 37.9756981606466 -0.946724187035798 -0.997824187035798 -0.895264187035798 2
"387" "Sudan_2017" "2017-10-23" 20.8366010976934 37.2244926361465 -1.09059809049548 -1.11926809049548 -1.06211809049548 11
"388" "Sudan_2017" "2017-11-04" 18.4657891959569 38.4338880168733 -1.13622897418718 -1.18106897418718 -1.09196897418718 4
"389" "Sudan_2017" "2017-10-22" 20.9335359514483 37.1909460962759 -0.934818008902546 -1.01620800890255 -0.852728008902546 6
"390" "Sudan_2017" "2017-10-29" 19.4971479269286 37.5057992819464 -1.00902371270841 -1.04421371270841 -0.973863712708408 5
"391" "Sudan_2017" "2017-10-31" 18.8825771601875 37.75042935 -1.105798683229 -1.169918683229 -1.042708683229 5
"392" "Sudan_2017" "2017-11-03" 18.450629973545 38.4340449251323 -0.976089928939025 -1.01667992893902 -0.935409928939025 5
"393" "Sudan_2017" "2017-10-14" 19.6337340448657 37.2837733955224 -0.990865870957243 -1.03582587095724 -0.945865870957243 4
"394" "Sudan_2017" "2017-10-16" 20.5840147585862 37.3340231387931 -1.17133146158742 -1.20390146158742 -1.13924146158742 6
"395" "Sudan_2017" "2017-11-15" 18.7501930135593 37.7502885220339 -0.928763376807175 -0.988493376807175 -0.868653376807175 2
"396" "Sudan_2017" "2017-11-12" 19.2338866943777 37.7006391759657 -1.07113346619887 -1.13601346619887 -1.00672346619887 2
"397" "Sudan_2017" "2017-11-17" 18.8672721691964 37.4671921602679 -0.943097643193543 -1.01118764319354 -0.874217643193543 2
"398" "Sudan_2017" "2017-11-16" 18.8837040025862 37.4334170887931 -0.89360921774839 -0.97122921774839 -0.81454921774839 2
"399" "Sudan_2017" "2017-10-30" 19.137236333418 37.6103193110854 -0.961899087214394 -1.00105908721439 -0.922599087214394 6
"400" "Sudan_2017" "2017-10-19" 21.5003386995305 36.9672749944601 -1.05412100817723 -1.08385100817723 -1.02452100817723 6
"401" "Sudan_2017" "2017-10-15" 20.1832567868564 37.2997816481752 -1.07108693350264 -1.09389693350264 -1.04836693350264 7
"402" "Sudan_2017" "2017-11-01" 18.8004021247637 38.1507188090737 -1.07774402061429 -1.11191402061429 -1.04379402061429 4
"403" "Sudan_2017" "2017-11-13" 18.9174320510497 37.7008205745856 -0.586913745541378 -0.682113745541378 -0.487793745541378 2
"404" "Sudan_2017" "2017-11-08" 19.26568525 37.8039628017241 -1.01873888238621 -1.07208888238621 -0.965508882386211 3
"405" "Sudan_2017" "2017-10-21" 21.2109107804608 37.2171398351613 -0.982374978511614 -1.04445497851161 -0.920174978511614 4
"406" "Sudan_2017" "2017-11-19" 19.2071435219048 37.6673170694286 -0.97791556507806 -1.06221556507806 -0.89328556507806 2
"407" "Sudan_2017" "2017-11-24" 19.5172833359664 37.3173912771429 -0.800080571870604 -0.892940571870604 -0.704540571870604 2
"408" "Sudan_2017" "2017-10-20" 21.7667211400374 36.8838447029533 -1.2193070817576 -1.2526370817576 -1.1866670817576 5
"409" "Sudan_2017" "2018-11-08" 19.2002477714286 38.0007607428571 -1.10644185971595 -1.29925185971595 -0.91835185971595 1
"410" "Sudan_2017" "2017-11-20" 19.3000920352423 37.7004096211454 -1.13624958608264 -1.20090958608264 -1.07252958608264 2
"411" "Sudan_2017" "2017-11-18" 18.9672274248 37.7000384533333 -1.04049248283387 -1.15276248283387 -0.929052482833871 1
"412" "BIOT_2015_11" "2015-11-10" -7.24688905033074 72.4431462582686 -1.05963488788425 -1.07782488788425 -1.04152488788425 10
"413" "BIOT_2015_11" "2015-11-07" -7.39113337390351 72.4452913669591 -1.1144618682455 -1.1336118682455 -1.0955118682455 10
"414" "BIOT_2015_11" "2015-11-05" -7.37971680733945 72.4604819266055 -1.02529045201002 -1.12028045201002 -0.930650452010019 1
"415" "BIOT_2015_11" "2015-11-11" -6.64462834418949 71.3423023488774 -1.05883348721194 -1.07326348721194 -1.04447348721194 16
"416" "BIOT_2015_11" "2015-11-19" -5.36927537922078 71.9657175815296 -1.04027765172897 -1.05455765172897 -1.02605765172897 8
"417" "BIOT_2015_11" "2015-11-15" -5.43157186405724 71.7594477167509 -1.02883259757499 -1.04159259757499 -1.01609259757499 18
